z,r
545.44036036036,352.387
546.397273273273,352.387
547.354186186186,352.387
548.311099099099,352.387
549.268012012012,352.387
550.224924924925,352.387
551.181837837838,352.387
552.138750750751,352.387
553.095663663664,352.387
554.052576576577,352.387
555.00948948949,352.387
555.966402402402,352.387
556.923315315315,352.387
557.880228228228,352.387
558.837141141141,352.387
559.794054054054,352.387
560.750966966967,352.387
561.70787987988,352.387
562.664792792793,352.387
563.621705705706,352.387
564.578618618619,352.387
565.535531531532,352.387
566.492444444444,352.387
567.449357357357,352.387
568.40627027027,352.387
569.363183183183,352.387
570.320096096096,352.387
571.277009009009,352.387
572.233921921922,352.387
573.190834834835,352.387
574.147747747748,352.387
575.104660660661,352.387
576.061573573574,352.387
577.018486486486,352.387
577.975399399399,352.387
578.932312312312,352.387
579.889225225225,352.387
580.846138138138,352.387
581.803051051051,352.387
582.759963963964,352.387
583.716876876877,352.387
584.67378978979,352.387
585.630702702703,352.387
586.587615615616,352.387
587.544528528529,352.387
588.501441441442,352.387
589.458354354354,352.387
590.415267267267,352.387
591.37218018018,352.387
592.329093093093,352.387
593.286006006006,352.387
594.242918918919,352.387
595.199831831832,352.387
596.156744744745,352.387
597.113657657658,352.387
598.070570570571,352.387
599.027483483483,352.387
599.984396396396,352.387
600.941309309309,352.387
601.898222222222,352.387
602.855135135135,352.387
603.812048048048,352.387
604.768960960961,352.387
605.725873873874,352.387
606.682786786787,352.387
607.6396996997,352.387
608.596612612613,352.387
609.553525525526,352.387
610.510438438438,352.387
611.467351351351,352.387
612.424264264264,352.387
613.381177177177,352.387
614.33809009009,352.387
615.295003003003,352.387
616.251915915916,352.387
617.208828828829,352.387
618.165741741742,352.387
619.122654654655,352.387
620.079567567568,352.387
621.03648048048,352.387
621.993393393393,352.387
622.950306306306,352.387
623.907219219219,352.387
624.864132132132,352.387
625.821045045045,352.387
626.777957957958,352.387
627.734870870871,352.387
628.691783783784,352.38699819459
629.648696696697,352.386952734443
630.60560960961,352.386783370184
631.562522522522,352.386409758266
632.519435435435,352.385753108118
633.476348348348,352.384736152489
634.433261261261,352.383283118086
635.390174174174,352.381319696528
636.347087087087,352.378773015552
637.304,352.375571610505
638.260912912913,352.371645396148
639.217825825826,352.36692563873
640.174738738739,352.361344928348
641.131651651652,352.354837151584
642.088564564565,352.347337464511
643.045477477478,352.338782265833
644.00239039039,352.329109170474
644.959303303303,352.318256983382
645.916216216216,352.306165673601
646.873129129129,352.292776348669
647.830042042042,352.278031229327
648.786954954955,352.261873624413
649.743867867868,352.2442479062
650.700780780781,352.225099485871
651.657693693694,352.20437478936
652.614606606607,352.182021233491
653.571519519519,352.157987202336
654.528432432432,352.132222023934
655.485345345345,352.104675947196
656.442258258258,352.075300119214
657.399171171171,352.044046562761
658.356084084084,352.010868154098
659.312996996997,351.975718601025
660.26990990991,351.93855242132
661.226822822823,351.899324921304
662.183735735736,351.857992174818
663.140648648649,351.814511002352
664.097561561562,351.768838950535
665.054474474475,351.720934271883
666.011387387387,351.670755904776
666.9683003003,351.618263453728
667.925213213213,351.563417169941
668.882126126126,351.506177932081
669.839039039039,351.446507227368
670.795951951952,351.384367132892
671.752864864865,351.319720297208
672.709777777778,351.252529922176
673.666690690691,351.182759745044
674.623603603604,351.11037402084
675.580516516516,351.035337505011
676.537429429429,350.957615436174
677.494342342342,350.877173519404
678.451255255255,350.793977909428
679.408168168168,350.707995194374
680.365081081081,350.619192379528
681.321993993994,350.52753687153
682.278906906907,350.432996462602
683.23581981982,350.335539315282
684.192732732733,350.235133947112
685.149645645646,350.131749215785
686.106558558559,350.0253543044
687.063471471472,349.91591870704
688.020384384384,349.803412214444
688.977297297297,349.687804900136
689.93421021021,349.569067106533
690.891123123123,349.447169431451
691.848036036036,349.322082714795
692.804948948949,349.19377802541
693.761861861862,349.062226648253
694.718774774775,348.927400071722
695.675687687688,348.789269975223
696.632600600601,348.647808216977
697.589513513514,348.50298682196
698.546426426426,348.354777970213
699.503339339339,348.203153985191
700.460252252252,348.048087322454
701.417165165165,347.889550558499
702.374078078078,347.727516379879
703.330990990991,347.561957572364
704.287903903904,347.392847010561
705.244816816817,347.220157647501
706.20172972973,347.043862504582
707.158642642643,346.863934661659
708.115555555556,346.680347247323
709.072468468469,346.49307342941
710.029381381381,346.302086405743
710.986294294294,346.107359394965
711.943207207207,345.908865627701
712.90012012012,345.706578337808
713.857033033033,345.500470753892
714.813945945946,345.290516091002
715.770858858859,345.076687542495
716.727771771772,344.85895827212
717.684684684685,344.637301406301
718.641597597598,344.411690026566
719.598510510511,344.182097162252
720.555423423423,343.948495783294
721.512336336336,343.710858793288
722.469249249249,343.469159022739
723.426162162162,343.223369222396
724.383075075075,342.973462056945
725.339987987988,342.71941009873
726.296900900901,342.461185821736
727.253813813814,342.19876159581
728.210726726727,341.932109680913
729.16763963964,341.661202221745
730.124552552552,341.386011242403
731.081465465465,341.106508641299
732.038378378378,340.822666186278
732.995291291291,340.534455509844
733.952204204204,340.241848104649
734.909117117117,339.944815319137
735.86603003003,339.643328353363
736.822942942943,339.337358254958
737.779855855856,339.026875915425
738.736768768769,338.711852066397
739.693681681682,338.392257276311
740.650594594595,338.06806194701
741.607507507508,337.739236310841
742.56442042042,337.405750427606
743.521333333333,337.067574181951
744.478246246246,336.724677280823
745.435159159159,336.377029251102
746.392072072072,336.024599437476
747.348984984985,335.667357000425
748.305897897898,335.305270914496
749.262810810811,334.938309966638
750.219723723724,334.566442754802
751.176636636637,334.189637686681
752.13354954955,333.807862978697
753.090462462462,333.421086655102
754.047375375375,333.02927654727
755.004288288288,332.632400293222
755.961201201201,332.230425337301
756.918114114114,331.823318930054
757.875027027027,331.411048128226
758.83193993994,330.993579795046
759.788852852853,330.57088060063
760.745765765766,330.142917022559
761.702678678679,329.709655346696
762.659591591592,329.271061668166
763.616504504505,328.827101892444
764.573417417417,328.377741736753
765.53033033033,327.922946731592
766.487243243243,327.462682222388
767.444156156156,326.996913371402
768.401069069069,326.525605159839
769.357981981982,326.048722390056
770.314894894895,325.566229688018
771.271807807808,325.078091505871
772.228720720721,324.584272124841
773.185633633634,324.084735658069
774.142546546547,323.579446053886
775.099459459459,323.06836709907
776.056372372372,322.551462422407
777.013285285285,322.028695498347
777.970198198198,321.500029650875
778.927111111111,320.965428057529
779.884024024024,320.424853753622
780.840936936937,319.878269636636
781.79784984985,319.325638470745
782.754762762763,318.766922891516
783.711675675676,318.202085410819
784.668588588589,317.631088421833
785.625501501502,317.053894204253
786.582414414414,316.470464929697
787.539327327327,315.880762667128
788.49624024024,315.284749388615
789.453153153153,314.682386975053
790.410066066066,314.073637222209
791.366978978979,313.458461846759
792.323891891892,312.836822492561
793.280804804805,312.208680737005
794.237717717718,311.57399809755
795.194630630631,310.932736038325
796.151543543544,310.284855976883
797.108456456456,309.630319291083
798.065369369369,308.969087326042
799.022282282282,308.301121401252
799.979195195195,307.62638281769
800.936108108108,306.944832865203
801.893021021021,306.256432829738
802.849933933934,305.56114400087
803.806846846847,304.858927679285
804.76375975976,304.14974518435
805.720672672673,303.433557861726
806.677585585586,302.710327091068
807.634498498499,301.980014293755
808.591411411412,301.242580940581
809.548324324324,300.497988559591
810.505237237237,299.746198743766
811.46215015015,298.987173158925
812.419063063063,298.220873551342
813.375975975976,297.447261755617
814.332888888889,296.666299702288
815.289801801802,295.877949425549
