s,z_orig,r_orig,z_smooth,r_smooth,dr_orig,dz_orig,dr_smooth,dz_smooth,curvature_orig,curvature_smooth
0,0,77.8286190852995,0,77.8286190852995,0.930540137895018,0.366189912158052,1.03643168319857,0.412542549316774,0.000545577401080333,8.80339008965938e-05
3.26726791472061,1.19644055068836,80.8689430212036,1.30564531129104,81.1054961408527,0.929884416745895,0.367847475335327,0.974103380044251,0.388746396887387,0.000825986908505,0.000437053643009526
6.50509045684053,2.39288110137672,83.877601330638,2.54263635942914,84.196665371478,0.92855762961892,0.371183901696732,0.939878513161647,0.377366213875589,0.00111660421771334,0.000818772048674824
9.71388666741581,3.58932165206508,86.8550000492632,3.74794819662782,87.1862908053963,0.927212433771608,0.374531486586921,0.925499837096232,0.374779560497657,0.00113166164154652,0.00101340441500232
12.8940889444787,4.78576220275344,89.8015601677241,4.94126785798958,90.1191539001332,0.925849628559876,0.377887777942332,0.919851245913544,0.376099844159,0.00114606652278408,0.00110821181138955
16.046139894568,5.9822027534418,92.7177143475691,6.13116991110745,93.0148399457935,0.924469975244529,0.381250510761498,0.917759938832529,0.379036716122714,0.00115984812381977,0.00114862962027226
19.1704899822039,7.17864330413016,95.6039044796946,7.32071739188741,95.8805088729724,0.923074203247659,0.384617583821719,0.916719699073823,0.382473784079526,0.00117303527302641,0.00117018669157813
22.2675951842614,8.37508385481852,98.4605792321438,8.51077760016891,98.7184142642828,0.921663004784526,0.387987065459078,0.91589909399542,0.386034419023585,0.00118565902869846,0.00118511516910855
25.3379149156753,9.57152440550688,101.288191875661,9.70149681029049,101.52922884159,0.920237034974193,0.391357185787801,0.915045715829503,0.389599766790734,0.00119775107369893,0.00119765340767998
28.3819101585984,10.7679649561952,104.087198315026,10.8928274479702,104.313223975152,0.918796910215604,0.394726333230719,0.914110217327121,0.393142103947478,0.00120934453635296,0.00120890811485721
31.4000417613602,11.9644055068836,106.858055290811,12.084685091511,107.070614710164,0.917343206353919,0.398093051576261,0.913092491285416,0.396656547771369,0.00122047372165585,0.00121922919469577
34.3927689060747,13.160846057572,109.601218751376,13.2769876974124,109.801639959346,0.915876457712894,0.401456035087087,0.912003024419524,0.400144100615322,0.00123117370154771,0.00122899556873618
37.3605477501608,14.3572866082603,112.31714240201,14.4696636590797,112.50657193997,0.914397156230911,0.40481412352348,0.910852245323192,0.40360654227119,0.00124148060112491,0.00123816452084019
40.3038302113207,15.5537271589487,115.0062763992,15.662653182055,115.185710181951,0.912905749796735,0.408166299141064,0.909648196663795,0.407047494243375,0.00125143145568607,0.00124843744199373
