s,z_orig,r_orig,z_smooth,r_smooth,dr_orig,dz_orig,dr_smooth,dz_smooth,curvature_orig,curvature_smooth
0,0,55.035,0,55.035,0.946175622054697,0.323653660923846,0.961100899623654,0.328879750057403,0.000901385675713667,0.000492513760617217
1.31994181991959,0.427204002223457,56.2838967725384,0.431575002545058,56.294098435566,0.9457892024352,0.324778938832018,0.94818532733279,0.32574955120083,0.00136947344845142,0.00134104102434042
2.63073710234896,0.854408004446915,57.5231227458473,0.858796974749716,57.5333631271261,0.945002747011661,0.327060119559798,0.944130755764311,0.326791311183356,0.00186589678656023,0.00216698260281186
3.93233004260138,1.28161200667037,58.7526108192336,1.28590976578339,58.7621514874615,0.94419479875607,0.329385242970519,0.943776680713134,0.329312085333637,0.00191601281293403,0.00167726483359297
5.22468453223849,1.70881600889383,59.9723144173957,1.71289445214755,59.9812447145485,0.94336552604428,0.331752740810175,0.942889314099518,0.331584470361341,0.00196606637293964,0.00209874774125729
6.50776620135129,2.13602001111729,61.1821885059262,2.13997258535828,61.1905440223745,0.942514811017138,0.334161891670449,0.942086629125214,0.334098223228111,0.00201567888956565,0.00201655026679866
7.78155300151784,2.56322401334074,62.3822008195142,2.56705307362242,62.3900402172282,0.941643155244085,0.336610237176926,0.941281099603684,0.336444130570113,0.00206443070574649,0.0018808484065174
9.04603720467146,2.9904280155642,63.5723340223572,2.99403722326193,63.5797430148425,0.940750789801981,0.339096121247844,0.940398713448474,0.339009588003501,0.00211286915295992,0.0024130439103197
10.3012161616353,3.41763201778766,64.7525759274296,3.42123611200651,64.7595241145547,0.939837749354873,0.341618469253756,0.939492579418301,0.341598764259928,0.00216118525503626,0.00196070356799221
11.5470963725593,3.84483602001112,65.9229238417082,3.84831229236893,65.9294948546223,0.938904104275588,0.344176120969438,0.938634563022988,0.344023090079078,0.00220889448967811,0.00217002992307143
12.7836893850545,4.27204002223457,67.0833802256522,4.27536102042225,67.0896196403025,0.937950307105677,0.34676691133701,0.937667145626856,0.346719506383691,0.00225581544098097,0.00246577322840421
14.0110223600551,4.69924402445803,68.2339639783656,4.70257615788129,68.2398424924638,0.936976576290172,0.349389343065621,0.936697333450833,0.349390991691741,0.00230247878700782,0.0021679385244254
15.2291217412625,5.12644802668149,69.3746930623211,5.12969114364719,69.3802754899817,0.935982911108298,0.352042552491693,0.935777026851371,0.351899854163089,0.00234889848170103,0.00222189199220889
16.4380244323886,5.55365202890495,70.5055964432942,5.55672243494641,70.5109394477195,0.934969522913007,0.354725119882955,0.934753718987656,0.35465698708581,0.00239484905570386,0.00264573565335326
17.6377698931859,5.9808560311284,71.6267056757903,5.98394024735295,71.6317617982198,0.933936600986708,0.357435726304758,0.93369782040253,0.357470958756883,0.00244000764474466,0.00236672937428859
18.8284066509764,6.40806003335186,72.7380618875812,6.41114115433871,72.7428575398182,0.932884636202695,0.360172298287176,0.932685229585117,0.360141491384629,0.0024845961257084,0.00243272507226461
20.009990101431,6.83526403557532,73.8397134617517,6.83826904319165,73.8442949892123,0.931813619100543,0.36293410250258,0.93165305531145,0.362837579356582,0.00252920520995216,0.00245562999137918
21.1825750759203,7.26246803779878,74.9317080876003,7.26534294566881,74.9361134302719,0.930723541582866,0.365720425302184,0.930573490483383,0.365628827469768,0.00257312558299298,0.00265070161739893
22.3462227680669,7.68967204002223,76.0141002032046,7.69249175306636,76.0183155335883,0.929615007200847,0.368529021031048,0.92943669292438,0.368537661058566,0.00261607109642521,0.00271882965120025
