s,u_geo,v_geo,u_dae,v_dae,X_geo,Y_geo,Z_geo,X_dae,Y_dae,Z_dae,Phi,diff_3d
25.298432810936976,12.800781058065187,0.3154343901003093,12.80192237141506,0.31680273242993806,2.2191899646981827,0.44161961624394697,0.4963671336298437,2.2175909443487263,0.44353143280995183,0.49844799734120476,-1.609823385706477e-15,0.0032468295990528808
25.30843614538179,12.805187583401358,0.312110694347164,12.806331702150171,0.3134755706981596,2.219225393541861,0.4502497387254907,0.4913088648175772,2.217626664995155,0.4521656880644113,0.4933867039041211,-4.440892098500626e-16,0.0032471849508355615
25.31843947982661,12.809582109828362,0.308772346385156,12.81072898288922,0.3101337657398308,2.219205088095543,0.45886357797382715,0.4862228337688146,2.21760663054127,0.46078361796712264,0.48829763730937015,-1.7763568394002505e-15,0.003247526729769723
25.328442814271423,12.813964679795685,0.30541949480955793,12.815114256617024,0.3067774666970395,2.219128895458446,0.46746077680974973,0.4811092521936975,2.2175306882299495,0.4693848650347273,0.48318100982014117,-2.609024107869118e-15,0.0032478549083115827
25.338446148716237,12.818335337059148,0.3020522894925421,12.81948756762214,0.30340682397852375,2.2189966661537865,0.4760409775482373,0.4759683359585391,2.217398688743118,0.47796907127709837,0.47803703784907364,-1.942890293094024e-15,0.003248169445115495
25.34844948316105,12.822694126666997,0.29867088157195365,12.823848961483947,0.3000219892499433,2.2188082542131817,0.48460382207266267,0.4708003050817249,2.217210486284346,0.48653587827377787,0.4728659419563699,-1.4432899320127035e-15,0.0032484702887016687
25.358452817605865,12.827041094946072,0.2952754234397788,12.82819848505969,0.296623115423645,2.2185635172603115,0.4931489519103879,0.4656053837280876,2.2169659386609117,0.4950849272515892,0.4676679468460879,-2.886579864025407e-15,0.0032487573807126807
25.368456152050683,12.83137628948803,0.29186606873028714,12.832536186471442,0.29321035664787964,2.218262316593815,0.5016760083096591,0.46038380020171304,2.2166649073653457,0.5036158591632915,0.46244328136053003,-1.8318679906315083e-15,0.003249030658682567
25.378459486495498,12.835699759135638,0.28844297230782673,12.83686211509295,0.28978386829547575,2.217904517269373,0.510184632317767,0.4551357869371293,2.2163072576563665,0.5121283147672195,0.4571921784727243,-2.6645352591003757e-15,0.003249290058354015
25.388462820940312,12.84001155396914,0.28500629025422763,12.8411763215365,0.28634380695195877,2.2174899881809376,0.5186744648604912,0.44986158048879904,2.215892858639128,0.5206219347080507,0.4519148752769619,-2.7200464103316335e-15,0.003249535515665467
25.398466155385126,12.844311725292691,0.2815561798558103,12.84547885763967,0.28289033040309675,2.2170186021410556,0.5271451468227162,0.4445614215188969,2.215421583344771,0.5290963595984871,0.4466116129773492,-1.4432899320127035e-15,0.0032497669683116542
25.40846948982994,12.848600325620872,0.2780927995899542,12.849769776452046,0.2794235976218392,2.216490235960253,0.5355963191302432,0.43923555478329146,2.214893308809203,0.5375512301018959,0.4412826368743097,-1.27675647831893e-15,0.0032499843569186323
25.418472824274755,12.852877408665272,0.27461630911120694,12.85404913222195,0.2759437687546987,2.2159047705254165,0.5440276228327287,0.43388422911568914,2.2143079161509966,0.5459861870159791,0.4359281963490955,-3.3306690738754696e-15,0.003250187626007797
25.428476158719572,12.857143029321165,0.27112686923690393,12.85831698038312,0.2724510051074898,2.215262090877136,0.5524386991877343,0.42850769740988376,2.2136652906484025,0.5544008713573211,0.43054854484616945,-2.0539125955565396e-15,0.0032503767245934414
25.438479493164387,12.861397243654256,0.2676246419322802,12.862573377541358,0.2689454691304469,2.2145620862859485,0.5608291897458174,0.4231062166000721,2.212965321815412,0.5627949244467835,0.4251439398534742,-2.220446049250313e-15,0.0032505516064823712
25.4484828276092,12.865640108887526,0.26410979029502746,12.866818381461238,0.26542732440271904,2.2138046503274342,0.5691987364366644,0.4176800476391529,2.212207903476737,0.571167987995889,0.41971464288057647,-2.55351295663786e-15,0.003250712230441817
25.458486162054015,12.869871683388157,0.26058247853929495,12.87105205105279,0.26189673561619425,2.2129896809561087,0.5775469816561903,0.41222945547499806,2.2113929338417155,0.5795197041939517,0.41426091943460275,-1.1657341758564144e-15,0.003250858560055687
25.46848949649883,12.874092026654543,0.25704287197908904,12.875274446358205,0.25835386855867104,2.2121170805780648,0.585873568354554,0.40675470902461575,2.2105203155770448,0.5878497157960542,0.4087830389939835,-3.219646771412954e-15,0.003250990563453799
25.478492830943647,12.878301199303408,0.2534911370110491,12.879485628538616,0.2547988900963409,2.211186756122292,0.5941781401250967,0.4012560811461656,2.209589955878242,0.5961576662118433,0.40328127497993976,-2.6645352591003757e-15,0.0032511082128813575
25.48849616538846,12.882499263057007,0.24992744109658113,12.88368565986088,0.25123196815558263,2.210198619110625,0.6024603412940955,0.3957338486087854,2.208601766539821,0.6044431995950249,0.3977559047257081,-2.831068712794149e-15,0.003251211484113567
25.498499499833276,12.886686280730437,0.24635195274330168,12.887874603684484,0.247653271704042,2.2091525857262613,0.610719817011345,0.390188292060152,2.207555664024045,0.6127059609336725,0.39220720944345233,-2.9976021664879227e-15,0.003251300355826956
25.50850283427809,12.89086231621904,0.24276484148579086,12.89205252444845,0.24406297073097138,2.208048576880785,0.6189562133414515,0.3846196959917665,2.2064515695282596,0.6209455961411201,0.3866354741888187,-3.552713678800501e-15,0.003251374808807695
25.518506168722904,12.895027434485911,0.23916627786560857,12.896219487658408,0.2404612362268659,2.2068865182796373,0.6271691773558473,0.3790283487018874,2.2052894090506285,0.6291617521476256,0.38104098782318363,-2.7755575615628914e-15,0.0032514348252406047
25.52850950316772,12.89918170154952,0.2355564334105547,12.900375559873693,0.23684824016227835,2.2056663404859567,0.6353583572254606,0.3734145422560773,2.2040691134543304,0.6373540769925626,0.3754240429734082,-1.887379141862766e-15,0.00325148038780994
25.538512837612537,12.903325184471434,0.23193548061314329,12.904520808694597,0.2332241554659053,2.204387978982748,0.6435234023139604,0.36777857244531104,2.2027906185300044,0.6455222199172528,0.36978493598923756,-3.164135620181696e-15,0.003251511478930636
25.54851617205735,12.907457951344155,0.22830359290827215,12.908655302749755,0.22958915600188928,2.2030513742332953,0.6516639632715399,0.3621207387416158,2.201453865056423,0.6536658314583638,0.36412396689825755,-2.6645352591003757e-15,0.0032515280800220273
25.558519506502165,12.911580071279069,0.22466094465004066,12.912779111683616,0.22594341654625344,2.2016564717397555,0.659779692129209,0.3564413442511644,2.2000587988593736,0.6617845635417445,0.3584414393582767,-3.608224830031759e-15,0.0032515301707049956
25.56852284094698,12.915691614394524,0.22100771108771566,12.916892306144108,0.22228711276255544,2.200203222099862,0.6678702423934973,0.3507406956648223,2.1986053708685516,0.6698780695768001,0.3527376606072669,-3.247402347028583e-15,0.003251517728194486
25.578526175391794,12.919792651804004,0.21734406834079822,12.920994957770443,0.21862042117668698,2.1986915810616847,0.6759352691415098,0.3450191032060733,2.197093537172467,0.67794600455124,0.34701294141074857,-3.0808688933348094e-15,0.003251490726763812
25.58852950983661,12.923883255604451,0.21367019337317128,12.925087139181098,0.2149435191507967,2.1971215095763483,0.6839744291163191,0.3392768805762929,2.1955232590712503,0.6859880251262374,0.34126759600658707,-3.6914915568786455e-15,0.00325144913732568
25.598532844281426,12.927963498864692,0.20998626396630748,12.929168923961965,0.21125658485632617,2.195492973848667,0.6919873808225706,0.33351434489733933,2.1938945031273063,0.6940037897318708,0.3355019420471852,-2.220446049250313e-15,0.003251392927135629
25.60853617872624,12.932033455614002,0.20629245869149077,12.933240386654708,0.20755979724614684,2.193805945385594,0.6999737846222903,0.3277318166513915,2.1922072412136875,0.7019929586628804,0.3297163005390578,-3.0253577421035516e-15,0.0032513220596968443
25.618539513171054,12.936093200830797,0.20258895688105083,12.937301602745329,0.20385333602578912,2.1920604010424483,0.7079333028307853,0.32192961961803596,2.1904614505601154,0.709955194174654,0.32391099577977694,-4.690692279041286e-15,0.0032512364948861032
25.62854284761587,12.94014281043146,0.198875938598564,12.94135264865294,0.20013738162368921,2.1902563230667944,0.715865599812612,0.3161080808085353,2.1886571137966118,0.7178901605793646,0.31808635529217816,-5.079270337660091e-15,0.003251136189202849
25.638546182060686,12.944182361259298,0.19515358460799975,12.945393601718765,0.19641211516051552,2.188393699139963,0.7237703420774897,0.31026753039725036,2.186794218994581,0.7257975243422359,0.3122427097559304,-3.164135620181696e-15,0.0032510210963522987
25.6485495165055,12.948211931073633,0.19142207634179298,12.94942454019538,0.19267771841748857,2.1864725224160795,0.7316471983761345,0.3044083016501928,2.1848727597053195,0.7336769541778598,0.3063803929363429,-4.6629367034256575e-15,0.0032508911680161246
25.658552850950315,12.952231598539049,0.18768159586779481,12.953445543236214,0.18893437380368386,2.1844927915585632,0.7394958397959229,0.29853073085064147,2.1828927349958303,0.7415281211465412,0.3004997416104005,-3.608224830031759e-15,0.0032507463549256792
25.66855618539513,12.956241443214767,0.18393232585510164,12.957456690885296,0.1851822643223488,2.182454510773998,0.747315939856308,0.29263515722183125,2.1808541494818576,0.7493506987505624,0.29460109549008723,-4.6629367034256575e-15,0.003250586608248161
25.678559519839943,12.96024154554417,0.18017444953871573,12.961458064067264,0.1814215735361095,2.1803576898433157,0.7551071746039042,0.286721922846652,2.178757013358116,0.7571443630302896,0.28868479714281325,-5.023759186428833e-15,0.0032504118811929996
25.68856285428476,12.964231986844482,0.1764081506830166,12.965449744577711,0.177652485531197,2.178202344150194,0.7628692227071837,0.2807913725843356,2.1766013424254727,0.7649087926602088,0.2827511919091624,-3.552713678800501e-15,0.0032502221311485483
25.698566188729576,12.968212849296576,0.17263361354402335,12.969431815073724,0.17387518488049833,2.175988494706627,0.7706017655506558,0.2748438539841144,2.1743871581152354,0.7726436690445142,0.2768006278176669,-4.107825191113079e-15,0.0032500173219286873
25.70856952317439,12.972184215934972,0.16885102283040054,12.973404359064821,0.1700898566055367,2.1737161681755373,0.778304487328539,0.268879717195789,2.1721144875102136,0.7803486764125498,0.270833455496789,-5.134781488891349e-15,0.0032497974265567483
25.718572857619204,12.97614617063796,0.1650605636632078,12.977367460904155,0.16629668613732526,2.1713853968903987,0.7859770751377311,0.26289931487722296,2.1697833633626162,0.7880235019137698,0.264850028084038,-4.829470157119431e-15,0.0032495624304004302
25.72857619206402,12.980098798117892,0.16126242153434553,12.981321205780032,0.1624958592760546,2.1689962188717895,0.7936192190700522,0.2569030020987042,2.1673938241086703,0.7956678357122051,0.2588507011321774,-5.35682609381638e-15,0.0032493123346902515
25.738579526508833,12.984042183911631,0.15745678226367876,12.9852656797078,0.1586875621496063,2.1665486778407543,0.8012306123036758,0.2508911362441652,2.164945913879829,0.8032813710804556,0.2528358325125288,-5.689893001203927e-15,0.0032490471605022496
25.74858286095365,12.987976414371182,0.15364383195480816,12.989200969522049,0.15487198117087556,2.16404282322895,0.808810951193643,0.24486407690923107,2.1624396825105254,0.8108638044930097,0.24680578231536618,-5.440092820663267e-15,0.003248766953169498
25.758586195398465,12.991901576654454,0.14982375694947064,12.993127162869158,0.15104930299386074,2.1614787101854835,0.8163599353613336,0.23882218579608963,2.1598751855424103,0.8184148357188249,0.2407609127473553,-5.079270337660091e-15,0.0032484717871216116
25.76858952984328,12.99581775871623,0.14599674378052144,12.997044348200255,0.14721971446853693,2.158856399580327,0.8238772677828908,0.23276582660512998,2.1572524842248693,0.8259341679132373,0.23470158802608732,-4.6351811278100286e-15,0.003248161771303815
25.778592864288093,12.99972504929928,0.14216297912349807,13.000952614764492,0.1433834025944397,2.1561759580043014,0.8313626548764006,0.22669536492337292,2.154571645511901,0.8334215077088779,0.22862817427161553,-6.522560269672795e-15,0.00324783705498377
25.788596198732908,13.003623537925664,0.13832264974671893,13.004852052602715,0.13954055447296485,2.1534374577654964,0.8388158065877908,0.22061116810964565,2.1518327420551566,0.8408765653056773,0.22254103939502823,-6.689093723366568e-15,0.0032474978341026158
25.798599533177725,13.007513314822324,0.13447594285804265,13.008742752364302,0.13569135754770026,2.1506409768331283,0.8462364363116918,0.21451360580777662,2.149035852288616,0.8482990542089114,0.21644055344273685,-5.773159728050814e-15,0.003247144065360322
25.80860286762254,13.01139447087889,0.13062304616629014,13.012624805249553,0.13183599965228593,2.147786598849533,0.8536242609064858,0.20840305000820936,2.146181060459898,0.8556886912182523,0.21032708863603738,-6.494804694057166e-15,0.0032467754271133433
25.818606202067354,13.015267097786028,0.1267641469918101,13.016498303381914,0.1279746683497062,2.1448744132192745,0.8609790011368866,0.20227987360001728,2.1432684564156137,0.8630451972636983,0.20420101828576886,-5.467848396278896e-15,0.0032463919346356913
25.828609536512168,13.01913128796501,0.12289943265190788,13.020363339609426,0.12410755119182185,2.1419045150225355,0.8683003815909209,0.19614445094246968,2.140298135680869,0.8703682971072138,0.19806271716424811,-6.494804694057166e-15,0.0032459936028086007
25.838612870956982,13.022987134554638,0.11902909042752047,13.02422000749058,0.1202348356850894,2.1388770049978407,0.8755881307479717,0.18999715777263787,2.1372701994430394,0.8776577194090063,0.19191256141121202,-6.5503158452884236e-15,0.003245580443539535
25.848616205401797,13.026834731399187,0.1151533075239846,13.028068401282622,0.11635670925178365,2.135791989522483,0.882841981047411,0.18383837110293227,2.134184754531402,0.884913196796789,0.18575092843192928,-5.828670879282072e-15,0.003245152466946078
25.858619539846615,13.030674173036536,0.11127227103163276,13.031908615930055,0.11247335919103799,2.132649580589782,0.8900616689555708,0.17766846911769107,2.1310419133935974,0.8921344659333713,0.17957819679435147,-7.577272143066693e-15,0.003244709682524633
25.86862287429143,13.03450555468643,0.10738616788626641,13.035740747053186,0.10858497263966746,2.1294498957832246,0.8972469350309014,0.1714878310689329,2.1278417940690884,0.8993212675822921,0.17339474612528072,-6.522560269672795e-15,0.0032442521000830746
25.878626208736243,13.038328972238915,0.10349518482952733,13.03956489093678,0.10469173653284579,2.126193058247465,0.9043975239873027,0.16529683717134194,2.1245845201595626,0.9064733466715064,0.16720095700570203,-5.9119376061289586e-15,0.003243779730513541
25.888629543181057,13.042144522242879,0.0995995083692357,13.043381144518786,0.10079383756468763,2.122879196656236,0.9115131847554709,0.1590958684966296,2.1212702207963057,0.9135904523550167,0.16099721086539653,-6.980527267330672e-15,0.003243292586435745
25.89863287762587,13.045952301894722,0.09569932473971553,13.047189605379138,0.0968914621487735,2.1195084451771775,0.9185936705422474,0.15288530686734159,2.117899030604556,0.9206723380724033,0.15478388987693173,-7.674416657721395e-15,0.003242790682698294
25.90863621207069,13.049752409027139,0.09179481986215562,13.050990371728597,0.09298479637864504,2.1160809434336256,0.9256387388878449,0.1466655347502244,2.114471089664922,0.9277187616061112,0.1485613768491082,-6.5780714209040525e-15,0.003242274036692931
25.918639546515504,13.053544942098004,0.08788617930505421,13.054783542397686,0.08907402598836898,2.112596836463371,0.9326481517209302,0.14043693514926417,2.1109865434717876,0.9347294851365563,0.14233005512005717,-7.549516567451064e-15,0.003241742668621233
25.928642880960318,13.057330000179343,0.08397358824476789,13.058569216825664,0.0851593363131459,2.10905627467446,0.9396216754114463,0.13419989149846864,2.107445542888832,0.9417042752948824,0.13609030844998773,-8.645861804268407e-15,0.00324119660161358
25.938646215405132,13.061107682946384,0.08005723142623343,13.062347495049515,0.08124091225006466,2.1054594137980724,0.946559080821121,0.1279547875545399,2.103848244101687,0.9486429032133097,0.1298425209137828,-8.479328350574633e-15,0.003240635861730891
25.948649549849947,13.064878090666676,0.07613729312388352,13.066118477693003,0.07731893821900784,2.10180641483851,0.9534601433516177,0.12170200728950849,2.1001948085677595,0.9555451445730697,0.12358707679348993,-7.993605777301127e-15,0.0032400604778645417
25.958652884294764,13.068641324189274,0.07221395710280415,13.069882265955755,0.07339359812380078,2.0980974440203735,0.9603246429902447,0.11544193478344518,2.0964854029632485,0.9624107796498752,0.11732436047089356,-8.867906409193438e-15,0.003239470481618343
25.96865621873958,13.072397484933953,0.06828740658018193,13.073638961602342,0.0694650753135903,2.094332672732984,0.9671523643531595,0.10917495411736432,2.0927201991274873,0.9692395933567828,0.1110547563201849,-8.81239525796218e-15,0.003238865907029634
25.978659553184393,13.076146674880489,0.06435782418706207,13.077388666951402,0.06553355254454057,2.0905122774720915,0.9739430967260675,0.10290144926639178,2.088899374004588,0.9760313752845265,0.10477864860090778,-8.81239525796218e-15,0.003238246790272857
25.988662887629207,13.079888996557928,0.06042539193048552,13.081131484864763,0.06159921194189422,2.086636439778987,0.9806966341022615,0.096621803993345,2.0850231095824996,0.9827859197391886,0.09849642135129619,-9.006684287271582e-15,0.003237613169342467
25.99866622207402,13.08362455303391,0.056490291156026315,13.084867518736566,0.05766223496240671,2.082705346177031,0.9874127752180836,0.09033640174279772,2.0810915928295386,0.9895030257772011,0.09220845828205505,-9.547918011776346e-15,0.0032369650836253337
26.00866955651884,13.087353447903972,0.05255270251077676,13.088596872482396,0.05372280235724215,2.0787191881057363,0.9940913235856531,0.08404562553574405,2.0771050156284545,0.9961824972376521,0.08591514267076386,-7.965850201685498e-15,0.003236302573518335
26.018672890963654,13.091075785280847,0.04861280590682908,13.092319650528395,0.04978109413536142,2.0746781618524537,1.0007320875228778,0.07774985786497796,2.0730635747081276,1.0028241427718336,0.07961685725699098,-8.923417560424696e-15,0.003235625680001264
26.028676225408468,13.094791669783767,0.04467078048527362,13.096035957800366,0.0458372895274095,2.070582468481743,1.0073348801807218,0.07144948059125865,2.0689674715729587,1.0094277758700383,0.07331398413816821,-8.847089727481716e-15,0.00323493444418601
26.038679559853282,13.098501206527722,0.040726804580782996,13.099745899712861,0.04189156695023341,2.066432313762551,1.0138995195676554,0.06514487484041041,2.064816912430042,1.015993214885568,0.06700690466647335,-9.520162436160717e-15,0.0032342289069370966
26.048682894298096,13.102204501112684,0.03678105568680225,13.103449582158255,0.03794410397199938,2.0622279080932633,1.0204258285712906,0.05883642090142704,2.060612108114209,1.0225202830559401,0.06069599934670879,-8.854028621385623e-15,0.003233509108497557
26.05868622874291,13.105901659612792,0.032833710421394796,13.107147111495756,0.033995077277977036,2.0579694664247437,1.0269136349771668,0.052524498125696976,2.0563532740110637,1.0290088085212281,0.05438164773532137,-9.26342336171615e-15,0.0032327750881091352
26.06868956318773,13.109592788565468,0.028884944493782802,13.110838594540434,0.030044662637070178,2.053657208181461,1.0333627714846705,0.04620948482744807,2.052040629978033,1.0354586243396509,0.048064228340727766,-9.131584377541913e-15,0.003232026883795962
26.078692897632543,13.11327799496047,0.024934932671631202,13.11452413855215,0.02609303486908358,2.049291357180808,1.039773075720062,0.03989175818552653,2.047674400263639,1.0418695685002184,0.041744118524964735,-9.56179579958416e-15,0.003231264532091361
26.088696232077357,13.116957386228876,0.020983848749095813,13.118203851224518,0.022140367812828313,2.044872141550709,1.0461443902466419,0.033571694146578276,2.043254813424953,1.0482414839326653,0.03542169440686358,-1.0408340855860843e-14,0.0032304880679825086
