X,Y,Z
-105.68673733575652,-41.01215353874096,941.1337913839265
-117.91465954278137,-18.349219647940718,938.4518360453952
-132.01919653703553,9.518248441027737,932.3876398592288
-147.28156891959617,41.92713251449823,922.0849087222106
-162.37419788549602,76.50331434831193,907.7656557600676
-175.72069370212327,109.62622580427268,891.009621864054
-186.0853060646125,137.72254801717037,874.3275722941457
-193.036271260072,158.5400728257485,860.2928228789035
-196.97182840778396,171.64485360800887,850.6225020180975
-198.75598153956923,178.20211420436488,845.531534630408
-199.3405855987003,180.5268429632704,843.6939767633978
-199.6295266771889,181.75548090093605,842.7223539933982
-199.91065106983217,183.0251622796604,841.7199421613388
-200.1828529087064,184.33579774413516,840.6865397962133
-200.4450187955013,185.68727866648828,839.6219217070811
-200.6960302972113,187.0794755499496,838.5258370040618
-200.93476383574728,188.5122377769012,837.3980079593287
-201.16009063800465,189.98539330679552,836.2381288336703
-201.37087665684223,191.4987483620504,835.0458645803282
-201.5659824959184,193.05208708869367,833.820849533694
-201.7442631556497,194.6451712600504,832.5626854498641
-201.9045681849412,196.2777398001897,831.2709409356958
-202.0457412157236,197.94950850604076,829.94514868007
-202.16661993231088,199.66016957431705,828.5848041745571
-202.2660358088244,201.40939117999503,827.1893635943552
-202.34281386200595,203.19681700705283,825.7582416858652
-202.39577234769257,205.02206575442668,824.2908094152452
-202.4237224440956,206.8847306020409,822.7863915318583
-202.4254678525628,208.7843786511043,821.2442638022301
-202.3998043711104,210.72055031409295,819.6636500849114
-202.3455194401934,212.69275865548485,818.0437192556878
-202.2613914374577,214.70048872702304,816.3835812329758
-202.1461893256021,216.743196750746,814.6822841056926
-201.99867167284717,218.82030936319237,812.9388090764821
-201.81758597370904,220.9312227057576,811.1520663353756
-201.6016677230023,223.07530147284012,809.3208900176762
-201.3496393825481,225.2518778703449,807.4440326803667
-201.060209193865,227.4602504836916,805.5201592913036
-200.73206968548277,229.6996830391963,803.5478406351594
-200.29632935992583,232.3684618149137,801.1666665165633
-198.7866257031236,240.35674971852757,793.7332254855512
-194.29157567184205,258.78172357743364,774.103144617035
-183.14773207736533,287.7672856187233,731.084193364732
-155.71768820004914,316.10653978470526,636.0810066087197
