s,X,Y,Z,lambda,valid,phi
0.0,54.924391065281846,174.8944016622971,-0.03769029711131191,174.8944406998342,True,-3.7470027081099033e-16
0.5464166940880273,54.73757626584655,175.55670353006775,0.4947559739692343,175.01123932047452,True,7.216449660063518e-16
1.0928333881760546,54.541591341686,176.21596893121244,1.0251093884421834,175.12680754377465,True,0.0
1.6392500822640819,54.33637196312491,176.87237640875222,1.5534999572034465,175.24133079102214,True,-6.661338147750939e-16
2.185666776352109,54.121831074593125,177.52611866132617,2.080068983674283,175.35500929309137,True,-6.661338147750939e-16
2.7320834704401364,53.897860133442954,178.17740360485686,2.6049707982969443,175.46805857110908,True,-8.881784197001252e-16
3.2785001645281637,53.66433283331876,178.82644850097964,3.128368924520472,175.58070869218778,True,1.3322676295501878e-15
3.824916858616191,53.42110528356536,179.47348486777744,3.650440949606484,175.69320536864808,True,0.0
4.371333552704218,53.170106727424724,180.11890270242938,4.172076261564237,175.80595031476446,True,4.440892098500626e-16
4.917750246792245,52.919822851727744,180.76335986123502,4.696178487205341,175.91959104755165,True,0.0
5.464166940880273,52.67124183278896,181.4067418199247,5.2229050952101135,176.03400682852097,True,-8.881784197001252e-16
6.010583634968301,52.424443503983,182.04885591241023,5.752092253823754,176.14899933397678,True,0.0
6.5570003290563275,52.179511877467206,182.6895083535352,6.283572470294235,176.2643671615173,True,-8.881784197001252e-16
7.103417023144354,51.93653536417421,183.3285039560841,6.8171743241507885,176.37990589443706,True,8.881784197001252e-16
7.649833717232382,51.69560589590842,183.96564871203466,7.3527246051627975,176.4954086820057,True,1.7763568394002505e-15
8.19625041132041,51.45675922441204,184.60074175117416,7.890024920065194,176.6106612387544,True,0.0
8.742667105408437,51.21810300645526,185.23345989393434,8.428248807267629,176.72533667920334,True,-1.7763568394002505e-15
9.289083799496463,50.97871751523014,185.8636453216149,8.966983846101153,176.8392709106584,True,-1.7763568394002505e-15
9.83550049358449,50.738624132075465,186.49123002496358,9.506150440999653,176.95238668463008,True,-1.7763568394002505e-15
10.381917187672519,50.49784239130226,187.11615071100076,10.04567173824248,177.0646099466046,True,3.552713678800501e-15
10.928333881760546,50.25639028311521,187.73834797288444,10.585473013572795,177.17586981978286,True,-1.7763568394002505e-15
11.474750575848573,50.01428420456204,188.35776639904662,11.125481860878551,177.28609875380008,True,1.7763568394002505e-15
12.021167269936601,49.771539114953,188.97435416714816,11.665627932427867,177.3952325766579,True,1.7763568394002505e-15
12.567583964024628,49.52847928738444,189.58808708106508,12.20594664066812,177.50323125846498,True,0.0
13.114000658112655,49.28576641081704,190.1989482005585,12.746565466527944,177.61005707476338,True,-3.552713678800501e-15
13.660417352200682,49.043458322863636,190.80686115608432,13.287395858221897,177.71561571109575,True,-1.7763568394002505e-15
14.206834046288709,48.8015937037471,191.41175184281062,13.828345006277173,177.81981388602094,True,-1.7763568394002505e-15
14.753250740376737,48.56021089929109,192.01354910928512,14.36932144793231,177.92256076851393,True,-1.7763568394002505e-15
15.299667434464764,48.31934774184054,192.61218511511368,14.910235453162025,178.02376812305187,True,0.0
15.846084128552791,48.07904145840585,193.20759546576767,15.450999218314431,178.12335040865398,True,1.7763568394002505e-15
16.39250082264082,47.839314665660325,193.79971796500803,15.991522165754372,178.22122385540607,True,-1.7763568394002505e-15
16.938917516728846,47.60007419064918,194.38848754247059,16.53168057013325,178.3173027643069,True,-1.7763568394002505e-15
17.485334210816873,47.361318724369724,194.97385565804618,17.07138968161782,178.4115169415301,True,-1.7763568394002505e-15
18.0317509049049,47.123076036574425,195.55578026939548,17.610577765030456,178.50380207922618,True,1.7763568394002505e-15
18.578167598992927,46.88537294627787,196.1342227507932,18.149175500552403,178.59409711944278,True,0.0
19.124584293080954,46.64823518075109,196.70914816414933,18.6871163159877,178.68234433592207,True,3.552713678800501e-15
19.67100098716898,46.41168740540485,197.2805251129526,19.224336333520817,178.76848934251603,True,0.0
20.21741768125701,46.17575320017759,197.84832573249284,19.760774442049943,178.85248111699946,True,-3.552713678800501e-15
20.763834375345038,45.94050709835097,198.4125294450087,20.296389034877272,178.9342751425744,True,0.0
21.310251069433065,45.706023710327685,198.97311658877473,20.83113884613992,179.01382730439389,True,3.552713678800501e-15
21.85666776352109,45.47232683248355,199.53006577237394,21.364967839690248,179.09109223880353,True,3.552713678800501e-15
22.40308445760912,45.23943925446062,200.08335880663074,21.897822677844474,179.16602779857158,True,-3.552713678800501e-15
22.949501151697145,45.00738271282729,200.6329807458007,22.429652834103702,179.23859505259077,True,0.0
23.495917845785172,44.77617793012948,201.17891972743837,22.96041051075303,179.3087582523413,True,0.0
24.042334539873202,44.545844605224275,201.72116693046615,23.490050667705486,179.37648480960272,True,3.552713678800501e-15
24.58875123396123,44.31639901395992,202.25971637120597,24.018530306015286,179.44174511947628,True,-3.552713678800501e-15
25.135167928049256,44.08784918088864,202.79456452163535,24.54580698922579,179.50451242693305,True,-3.552713678800501e-15
25.681584622137283,43.86021052575971,203.32571169023257,25.07184413924035,179.56476387178773,True,0.0
26.22800131622531,43.63349847042629,203.85316099810618,25.596608228358203,179.62247967536678,True,-3.552713678800501e-15
26.774418010313337,43.40772745015359,204.37691821482187,26.120068430657234,179.67764301263963,True,0.0
27.320834704401364,43.182910920809846,204.89699168942886,26.642196611598497,179.73023995795805,True,-3.552713678800501e-15
27.86725139848939,42.95906138059959,205.41339224971745,27.16296728341629,179.78025942373887,True,0.0
28.413668092577417,42.736190107478606,205.9261330802936,27.682357467825124,179.82769307669108,True,-3.552713678800501e-15
28.960084786665448,42.514298981013376,206.4352289868541,28.200344042284772,179.87253472954202,True,3.552713678800501e-15
29.506501480753474,42.29339365950959,206.94069738663697,28.716907959725674,179.9147811889226,True,7.105427357601002e-15
30.0529181748415,42.07348306263808,207.44255819348882,29.23203404099413,179.954432112369,True,-3.552713678800501e-15
30.599334868929528,41.854575262222596,207.94083332473753,29.74570951845949,179.99148963774826,True,0.0
31.145751563017555,41.63667750606515,208.4355466075131,30.257923981574386,180.02595830588754,True,0.0
31.692168257105582,41.4197962322578,208.9267237083806,30.768669343983554,180.05784498282665,True,0.0
32.23858495119361,41.20393710918705,209.41439200639323,31.277939749314324,180.08715877642413,True,-3.552713678800501e-15
32.78500164528164,40.98909263065154,209.89857950669236,31.785727572264605,180.11391023798848,True,-3.552713678800501e-15
33.33141833936966,40.775241692279415,210.3793153107986,32.29202393519252,180.1381118420867,True,-3.552713678800501e-15
33.87783503345769,40.562386443516566,210.8566321792693,32.79682997783757,180.159779917385,True,-3.552713678800501e-15
34.424251727545716,40.3505290392115,211.33056432943175,33.30014910688938,180.1789327651235,True,0.0
34.97066842163375,40.139670993254995,211.80114724217523,33.80198665629422,180.19559052467503,True,0.0
35.51708511572178,39.92981320316797,212.26841758045896,34.30234982455953,180.20977508785532,True,7.105427357601002e-15
36.0635018098098,39.72095597655619,212.7324131050195,34.801247606756725,180.22151001310195,True,0.0
36.60991850389783,39.51309504615784,213.1931722326895,35.2986894243427,180.2308202107834,True,-3.552713678800501e-15
37.156335197985854,39.306193701685054,213.6507321630981,35.79467686124482,180.23773077136647,True,0.0
37.702751892073884,39.100241377555335,214.1051338542531,36.289222409301104,180.24227062638417,True,1.0658141036401503e-14
38.24916858616191,38.895235362117276,214.55641972015692,36.782342731262986,180.24447061510412,True,0.0
38.79558528024994,38.69117248115798,215.0046328851068,37.27405597063849,180.244362845215,True,-3.552713678800501e-15
39.34200197433796,38.48804913828156,215.4498170770137,37.76438164593923,180.24198060974186,True,0.0
39.88841866842599,38.285861335153946,215.89201656615919,38.253340592467524,180.23735830533977,True,0.0
40.43483536251402,38.08460470307664,216.331276073067,38.74095486746525,180.2305313519227,True,7.105427357601002e-15
40.981252056602045,37.88424626082369,216.76763862302187,39.22723916051197,180.22153483963535,True,7.105427357601002e-15
41.527668750690076,37.684753049741246,217.20114865498306,39.71221071258908,180.21040600987064,True,0.0
42.0740854447781,37.48611853824719,217.6318532951588,40.19589645801295,180.1971847382838,True,7.105427357601002e-15
42.62050213886613,37.28833592628422,218.05979985879722,40.67832430560456,180.1819116489432,True,0.0
43.16691883295415,37.091398158663345,218.4850358101594,41.159523094108536,180.16462804018443,True,7.105427357601002e-15
43.71333552704218,36.8952979549258,218.90760868747628,41.63952250681526,180.14537581346192,True,-7.105427357601002e-15
44.25975222113021,36.700027823082685,219.3275660634972,42.11835302500269,180.12419740261404,True,0.0
44.80616891521824,36.50556934601118,219.74495464079854,42.59604259002107,180.1011352268991,True,7.105427357601002e-15
45.35258560930627,36.311871730250886,220.15981936501154,43.07261110917915,180.07623157296223,True,7.105427357601002e-15
45.89900230339429,36.11892139364093,220.57220875584665,43.54809147329843,180.04953189211997,True,-7.105427357601002e-15
46.44541899748232,35.92670893895726,220.98217150448818,44.02251846645068,180.0210821878124,True,0.0
46.991835691570344,35.735224864913064,221.38975607937226,44.49592738180862,179.99092870876993,True,7.105427357601002e-15
47.538252385658375,35.54445958392473,221.79501068243673,44.96835396339677,179.9591178897113,True,7.105427357601002e-15
48.084669079746405,35.354403442415055,222.19798320058447,45.43983434127347,179.92569629471478,True,-7.105427357601002e-15
48.63108577383443,35.16504544693372,222.59872108250477,45.910404610748216,179.89071050257377,True,-7.105427357601002e-15
49.17750246792246,34.97633771500709,222.99726893328344,46.380090647428275,179.85420598897102,True,-2.1316282072803006e-14
49.72391916201048,34.78825173992623,223.39367358518183,46.84892589370479,179.8162305266063,True,7.105427357601002e-15
50.27033585609851,34.600776441009266,223.787982929164,47.31694943769545,179.77683285734938,True,0.0
50.816752550186536,34.41390075158064,224.18024436668253,47.78420052842372,179.73606162904403,True,-7.105427357601002e-15
51.363169244274566,34.22761362855269,224.5705047869381,48.25071853686984,179.69396534838765,True,-7.105427357601002e-15
51.90958593836259,34.04190406806474,224.95881053181105,48.716542901810264,179.65059233703317,True,7.105427357601002e-15
52.45600263245062,33.856761118387226,225.34520736700242,49.18171308243549,179.6059906892301,True,-7.105427357601002e-15
53.00241932653865,33.67215594822373,225.72973921711338,49.64626340934453,179.56020763847914,True,-1.4210854715202004e-14
53.54883602062667,33.48804175803721,226.1124490419503,50.110224246393734,179.513290727521,True,-1.4210854715202004e-14
54.095252714714704,33.30440561668037,226.49338227293492,50.573636547546094,179.46528927275196,True,0.0
54.64166940880273,33.12123562258928,226.87258375404537,51.03654143873738,179.41625228506865,True,7.105427357601002e-15
55.18808610289076,32.93851998221906,227.250097646955,51.49897990006053,179.36622839196792,True,1.4210854715202004e-14
55.73450279697878,32.75624701580854,227.62596741907532,51.96099273661228,179.3152658037473,True,-1.4210854715202004e-14
