z,u,v,Phi,kappa_n,iters,flag,pred_type
164.51278826909996,41.38771857384936,2.319136380687746,-531.5451918844345,-0.003632395065494631,20,1,DAE_BISECT
167.1662203379564,41.435655770949495,2.3140832726676215,-532.8594065760087,-0.0036316500343994244,20,1,DAE_BISECT
169.81965240681285,41.3876685389972,2.335362510929105,-534.517149585065,-0.003630073501873061,20,1,DAE_BISECT
172.4730844756693,41.40244171842332,2.3258598441250533,-535.8991551427009,-0.003665816887397026,20,1,DAE_BISECT
175.12651654452574,41.58502490627434,2.3010249276005244,-536.7400998406831,-0.0036236382533607015,20,1,DAE_BISECT
177.7799486133822,41.578065182837754,2.3210965116980704,-538.1288716392895,-0.0036243193218812005,20,1,DAE_BISECT
180.43338068223866,41.559684987187346,2.3272012951118595,-539.5910400750504,-0.003625444463120129,20,1,DAE_BISECT
183.0868127510951,41.53426906990266,2.3538666573224227,-541.084687828899,-0.003625376313062502,20,1,DAE_BISECT
185.74024481995156,41.545923726396886,2.31341200558156,-542.4487660042829,-0.0036248803755362336,20,1,DAE_BISECT
188.39367688880802,41.53942889985731,2.3695337484266767,-543.8172227137535,-0.0036250926204117575,20,1,DAE_BISECT
191.04710895766445,41.546562215892386,2.349137915288714,-545.0676887381942,-0.0036323430798104205,20,1,DAE_BISECT
193.7005410265209,41.616606749049836,2.3200576928250483,-546.2050596885745,-0.003622624820442273,20,1,DAE_BISECT
196.35397309537737,41.610937001731415,2.3609899289069167,-547.4591848383653,-0.0036234699705230355,20,1,DAE_BISECT
199.0074051642338,41.63105268237001,2.3424375589286894,-548.6774138175361,-0.003622454233085088,20,1,DAE_BISECT
201.66083723309026,41.6182602684767,2.3786187786407194,-550.0129513147753,-0.003622638272226363,20,1,DAE_BISECT
204.31426930194672,41.62644591700594,2.3406782076019104,-551.2307577014024,-0.0036223910741792413,20,1,DAE_BISECT
206.96770137080316,41.61859274356368,2.3760283290701367,-552.4735390555921,-0.003622845608193578,20,1,DAE_BISECT
209.62113343965962,41.631434595019726,2.353715077128266,-553.6436965583185,-0.003622479387619645,20,1,DAE_BISECT
212.27456550851605,41.61908530224625,2.348038824592004,-554.9111886615933,-0.0036226204868526173,20,1,DAE_BISECT
214.9279975773725,41.61186089762186,2.3956270797977166,-556.1377043124185,-0.003622806547194964,20,1,DAE_BISECT
217.58142964622897,41.61815785929981,2.3496943031317707,-557.2796945285295,-0.003622614479911964,20,1,DAE_BISECT
220.2348617150854,41.61221058712131,2.38615120899936,-558.4153799401155,-0.003623254803094185,20,1,DAE_BISECT
222.88829378394186,41.626720478057685,2.372528696593404,-559.4932469662448,-0.003624047135547173,20,1,DAE_BISECT
225.54172585279832,41.6035168792194,2.3845100261853154,-560.694065014721,-0.0036267895479385436,20,1,DAE_BISECT
228.19515792165475,41.640761158430195,2.3746203003259083,-561.6683712093229,-0.003622669850012359,20,1,DAE_BISECT
230.84858999051121,41.62511231841833,2.387354753901951,-562.8057192045767,-0.003633818326852395,20,1,DAE_BISECT
233.50202205936768,41.68894619648678,2.366081973211876,-563.6843029616209,-0.003620386883673327,20,1,DAE_BISECT
236.1554541282241,41.68309894601879,2.3583080505765306,-564.8007850567452,-0.0036205021933187072,20,1,DAE_BISECT
238.80888619708057,41.679245240147715,2.4010409199094394,-565.7810263137532,-0.0036212325423896526,20,1,DAE_BISECT
241.46231826593703,41.69272200439239,2.367016907872279,-566.8030240874149,-0.0036202189583542264,20,1,DAE_BISECT
244.11575033479346,41.68839268318103,2.3942788791921354,-567.7670731827675,-0.0036560521015500547,20,1,DAE_BISECT
246.76918240364992,41.62242071139105,2.4035860582620767,-568.991918465812,-0.0036240371644170313,20,1,DAE_BISECT
249.42261447250638,41.64215166403335,2.3758479249969935,-569.9317817150709,-0.0036218582663937607,20,1,DAE_BISECT
252.0760465413628,41.63763464237439,2.4050389377264776,-570.8680467681235,-0.003626217195478964,20,1,DAE_BISECT
254.72947861021927,41.668887725982195,2.4295181373238615,-571.7423563124191,-0.0036209827671629755,20,1,DAE_BISECT
257.38291067907574,41.66924691382744,2.3979820195792962,-572.5773618935685,-0.003622257788132837,20,1,DAE_BISECT
260.03634274793217,41.65474895047337,2.4365649307376787,-573.755613609187,-0.003621415654891425,20,1,DAE_BISECT
262.6897748167886,41.65996509639198,2.3905839978085113,-575.6860193430365,-0.003621339667938185,20,1,DAE_BISECT
265.3432068856451,41.644647134006014,2.4489542876389,-579.8608079304314,-0.00362173534247139,20,1,DAE_BISECT
267.9966389545015,41.72282016475604,2.460258716364933,-586.4764946318385,-0.0036192504560363073,20,1,DAE_BISECT
270.65007102335795,41.758620813683216,2.432362194501717,-596.453433074455,-0.00361820841721499,20,1,DAE_BISECT
273.30350309221444,41.68772312653781,2.470862868882757,-610.1381216712932,-0.0036209903075580235,20,1,DAE_BISECT
275.9569351610709,41.503756320705186,2.5426306412351134,-627.1845281233379,-0.0036263369945493556,20,1,DAE_BISECT
278.6103672299273,41.63923608813115,2.557372201892379,-645.2477176635396,-0.00362212947809566,20,1,DAE_BISECT
281.2637992987838,41.453860225386045,2.655401663187153,-665.4298064354577,-0.003628868486191234,20,1,DAE_BISECT
283.9172313676402,40.952426938255954,2.7413954997658023,-686.3581815046504,-0.0036457985906822718,20,1,DAE_BISECT
286.57066343649666,41.73442013643565,2.81240261621646,-701.439050077568,-0.003618969890120666,20,1,DAE_BISECT
289.22409550535315,41.52764404113306,2.9950242813528014,-717.0156382144995,-0.0036257003532763014,20,1,DAE_BISECT
291.8775275742096,41.835617637062725,3.0922315865360437,-727.5967043832243,-0.0036160465062094866,20,1,DAE_BISECT
294.530959643066,41.46901959360366,3.3102308286651265,-736.9227286356833,-0.0036273462190036,20,1,DAE_BISECT
297.1843917119225,41.63715715406208,3.3908942543706027,-741.3063548094433,-0.003622747759032139,20,1,DAE_BISECT
299.83782378077893,41.221925845989155,3.556804161537071,-745.1024814184349,-0.003636816284347004,20,1,DAE_BISECT
302.49125584963537,41.77179731201117,3.6978563754748826,-744.1076453856555,-0.0036178650304608795,20,1,DAE_BISECT
305.14468791849185,41.95341342174919,3.819680986574614,-743.0752907692224,-0.0036118572898606936,20,1,DAE_BISECT
307.7981199873483,42.05716628401984,3.8864276448579513,-741.4008481646548,-0.0036088100459362865,20,1,DAE_BISECT
310.4515520562047,42.21164353637279,3.9143208901238236,-739.1292646896586,-0.0036036991650806797,20,1,DAE_BISECT
313.1049841250612,42.064361993477526,4.058001517144035,-737.5164802844639,-0.0036082467812537915,20,1,DAE_BISECT
