z,u,v,X,Y,Z,Phi,kappa_n,newton_iters,optical_flag
20.794506286325152,10.14938861926628,-0.5630701740653836,-1.5195949800792212,-1.1210286163646324,-0.8540558576522923,0.0,0.0,0,False
20.795750497794444,10.149934240510088,-0.5628468926113547,-1.5190748004382277,-1.121877456097012,-0.8537537382421303,0.0,0.0,0,False
20.79699470926374,10.150479649141099,-0.5626234411946452,-1.5185543350826918,-1.122725951795781,-0.8534513462453746,0.0,0.0,0,False
20.798238920733034,10.151024845135359,-0.5623998200251357,-1.5180335842110508,-1.123574103194984,-0.8531486818639549,0.0,0.0,0,False
20.79948313220233,10.151569828546402,-0.5621760292819746,-1.5175125479472995,-1.1244219101481712,-0.8528457452583551,0.0,0.0,0,False
20.800727343671625,10.152114599351302,-0.5619520691749913,-1.5169912264896925,-1.1252693723901352,-0.8525425366307338,0.0,0.0,0,False
20.80197155514092,10.152659157757997,-0.5617279398216042,-1.516469619813436,-1.126116490012659,-0.8522390560582697,0.0,0.0,0,False
20.803215766610215,10.153203503744255,-0.5615036414314197,-1.5159477281165885,-1.12696326275082,-0.8519353037430826,0.0,0.0,0,False
20.80445997807951,10.153747637365054,-0.5612791741831915,-1.5154255515228408,-1.1278096904588302,-0.8516312798456597,0.0,0.0,0,False
20.805704189548806,10.154291558599182,-0.56105453828647,-1.5149030902300713,-1.1286557728725117,-0.8513269845683441,0.0,0.0,0,False
20.8069484010181,10.154835267655464,-0.5608297338580396,-1.514380344213326,-1.1295015100835613,-0.8510224179879489,0.0,0.0,0,False
20.808192612487396,10.155378764513374,-0.5606047611072269,-1.5138573136702904,-1.1303469018280823,-0.8507175803067787,0.0,0.0,0,False
20.809436823956688,10.15592204922932,-0.5603796202123863,-1.5133339987243513,-1.1311919479609431,-0.850412471685321,0.0,0.0,0,False
20.810681035425983,10.156465121783787,-0.5601543113827833,-1.5128103995730102,-1.132036648218997,-0.8501070923260985,0.0,0.0,0,False
20.811925246895278,10.157007982386478,-0.5599288347345679,-1.512286516191156,-1.1328810026938454,-0.8498014423055607,0.0,0.0,0,False
20.813169458364573,10.157550631018555,-0.5597031904767806,-1.511762348776102,-1.1337250111226174,-0.8494955218261913,0.0,0.0,0,False
20.81441366983387,10.158093067737841,-0.559477378787372,-1.511237897450932,-1.1345686733608327,-0.8491893310484754,0.0,0.0,0,False
