z,s,u,v,X,Y,Z,Phi,kappa_n,newton_iters,bisected,ratio
22.713673638443122,19.980424440435815,10.815727231956831,-0.10932773280024187,-0.42674671529469554,-1.9559940631285193,-0.17457611519691837,-7.427253256864219e-13,-0.4332414717234112,1,0,1.0004013804241385
22.72611948701213,19.99052578047383,10.819309313465988,-0.10589136345386402,-0.4184914830132288,-1.9579820875970184,-0.16910973024146536,-6.877137748162454e-13,-0.4332216352565507,1,0,1.000393081664555
22.738565335581143,20.000628538605493,10.82288921544573,-0.10245443411398751,-0.41022494072885085,-1.959922148015747,-0.16364045704189634,-6.346867476025864e-13,-0.433199533145075,1,0,1.0003847167538724
22.75101118415015,20.01073274520244,10.826467053528914,-0.09901701294493473,-0.40194722343736033,-1.96181420875463,-0.1581684677719122,-5.867528685143952e-13,-0.43317515841464976,1,0,1.0003762859948915
22.763457032719163,20.020838429987553,10.830042943025708,-0.09557916826785243,-0.39365846669525534,-1.96365823509366,-0.15269393508655305,-5.399430902386371e-13,-0.43314850489304757,1,0,1.0003677896523846
22.77590288128817,20.03094562203115,10.833616998927134,-0.0921409685670068,-0.3853588066229312,-1.9654541932375535,-0.14721703211914428,-4.950206911047417e-13,-0.43311956721164047,1,0,1.0003592280681302
22.788348729857184,20.041054349747867,10.837189335908489,-0.08870248249511369,-0.37704837990784684,-1.9672020503305623,-0.1417379324766522,-4.5284609395679354e-13,-0.43308834080678316,1,0,1.0003506017300097
22.800794578426192,20.05116464089026,10.840760068331521,-0.08526377887967383,-0.3687273238102698,-1.9689017744707142,-0.13625681023658623,-4.134470543704083e-13,-0.43305482192071865,1,0,1.0003419109544966
22.8132404269952,20.061276522544055,10.844329310246492,-0.08182492672727473,-0.36039577616903534,-1.9705533347244213,-0.1307738399406056,-3.7463088187195126e-13,-0.4330190076028529,1,0,1.0003331560592554
22.825686275564212,20.07139002112564,10.847897175395447,-0.07838599522820815,-0.3520538754040771,-1.972156701141386,-0.12528919658857104,-3.4122704661854186e-13,-0.4329808957093363,1,0,1.000324337557416
22.83813212413322,20.081505162373393,10.851463777209824,-0.07494705375522223,-0.34370176053217505,-1.9737118447687065,-0.11980305562318111,-3.062272657672338e-13,-0.4329404849075487,1,0,1.0003154556913514
22.850577972702233,20.09162197135562,10.855029228825115,-0.07150817188263822,-0.33533957114140206,-1.9752187376668155,-0.11431559294703753,-2.748495875337653e-13,-0.43289777466349727,1,0,1.0003065115913987
22.86302382127124,20.10174047241648,10.858593643031835,-0.06806941933005042,-0.3269674475180039,-1.97667735291828,-0.10882698481930222,-2.4590746106056827e-13,-0.43285276528892075,1,0,1.0002975028731325
22.875469669840253,20.11186068923525,10.86215713243822,-0.06463086626445246,-0.3185855302628376,-1.9780876646465964,-0.10333740832444732,-2.1944945860497e-13,-0.43280545792082037,1,0,1.0002884281367974
22.88791551840926,20.121982644878983,10.86571980944132,-0.06119258316802242,-0.3101939603721491,-1.9794496480434203,-0.09784704114793721,-1.9428209041549849e-13,-0.43275585443292003,1,0,1.0002792934977118
22.90036136697827,20.132106361683938,10.869281786087722,-0.05775464064807784,-0.3017928795801978,-1.980763279370421,-0.09235606125914393,-1.7098128468617801e-13,-0.4327039575327194,1,0,1.0002700978651393
22.912807215547282,20.142231861275764,10.872843174132779,-0.05431710954584983,-0.2933824302241492,-1.9820285359754912,-0.08686464707122325,-1.4897111322298429e-13,-0.4326497707506272,1,0,1.000260840587451
22.92525306411629,20.152359164587757,10.876404085070712,-0.05088006098053636,-0.2849627551792328,-1.9832453963103738,-0.08137297749772313,-1.285360706759775e-13,-0.4325932984209255,1,0,1.0002515223600519
22.937698912685303,20.162488291850607,10.879964630128649,-0.04744356634299757,-0.2765339978801422,-1.9844138399451148,-0.0758812319287161,-1.093430901377701e-13,-0.43253454568642163,1,0,1.0002421434842481
22.95014476125431,20.172619262591073,10.883524920271515,-0.044007697304489266,-0.2680963023159376,-1.985533847583489,-0.07038959023088416,-9.35918009759007e-14,-0.43247351849618515,1,0,1.0002327044421542
22.96259060982332,20.182752095626817,10.887085066203458,-0.040572525821978504,-0.25964981303284573,-1.9866054010779601,-0.06489823274208083,-7.917277944358148e-14,-0.4324102236048391,1,0,1.0002232055893934
22.97503645839233,20.192886809062568,10.890645178370299,-0.03713812414456756,-0.2511946751341531,-1.9876284834447893,-0.059407340267600806,-6.370598493177226e-14,-0.4323446685711875,1,0,1.000213647252689
22.98748230696134,20.2030234202884,10.894205366962417,-0.03370456481865096,-0.24273103427867487,-1.9886030788793259,-0.05391709407436132,-5.154210391822289e-14,-0.4322768617568728,1,0,1.0002040299381565
22.999928155530352,20.21316194597555,10.897765741916912,-0.030271920694510995,-0.23425903668045897,-1.9895291727710016,-0.04842767588732013,-4.229255834431456e-14,-0.43220681232467467,1,0,1.0001943540730904
23.01237400409936,20.2233024020721,10.901326412919662,-0.02684026493306171,-0.22577882910830702,-1.9904067517183186,-0.04293926788606915,-3.1030733538273125e-14,-0.4321345302366108,1,0,1.0001846199875808
23.024819852668372,20.233444803800214,10.904887489407784,-0.023409671011961456,-0.2172905588839039,-1.9912358035439588,-0.03745205270035648,-2.456368441983159e-14,-0.4320600262519053,1,0,1.000174828055362
23.03726570123738,20.243589165655102,10.908449080572494,-0.019980212730937502,-0.20879437387850908,-1.99201631730997,-0.031966213404285876,-1.6955187254197313e-14,-0.4319833119248512,1,0,1.0001649788601543
23.04971154980639,20.253735501399767,10.912011295360657,-0.016551964219203758,-0.20029042251231377,-1.9927482833325805,-0.02648193351380266,-1.1256620635613501e-14,-0.4319043996022628,1,0,1.0001550727658304
23.0621573983754,20.263883824061786,10.915574242476819,-0.0131249999418936,-0.19177885375218692,-1.99343169319717,-0.020999396982543453,-5.712444406391626e-15,-0.4318233024208403,1,0,1.0001451101138679
23.07460324694441,20.274034145932177,10.919138030385714,-0.009699394705512687,-0.18325981710780112,-1.9940665397733197,-0.015518788196057134,-4.034966805122053e-15,-0.43174003430443314,1,0,1.000135091418798
23.08704909551342,20.28418647856273,10.922702767314197,-0.0062752236640781014,-0.17473346262864364,-1.9946528172296851,-0.01004029196706309,-9.879250195687916e-16,-0.43165460996104166,1,0,1.0001250172087655
