s,X,Y,Z,lambda,valid,phi
0.0,-0.45408962673536446,1.6720589190437254,1.4556980653794094,1.6399845058134617,True,0.0
0.0010000333344444814,-0.4553947111579997,1.6717079335361609,1.4557748573458245,1.6401668544846242,True,1.6653345369377348e-16
0.002000066668888963,-0.45669960512606433,1.6713567219277183,1.4558512638154308,1.6403491167499595,True,-1.1102230246251565e-16
0.003000100003333444,-0.45800430846462836,1.6710052843527405,1.4559272848975742,1.6405312924927675,True,0.0
0.004000133337777926,-0.45930882099896375,1.6706536209454734,1.4560029207015734,1.6407133815965147,True,-1.1102230246251565e-16
0.005000166672222407,-0.460613142554547,1.6703017318400655,1.4560781713367237,1.64089538394484,True,1.6653345369377348e-16
0.006000200006666888,-0.46191727295705687,1.669949617170569,1.4561530369122928,1.6410772994215488,True,2.220446049250313e-16
0.00700023334111137,-0.46322121203237665,1.6695972770709386,1.4562275175375246,1.6412591279106181,True,-5.551115123125783e-17
0.008000266675555852,-0.46452495960658835,1.6692447116750335,1.4563016133216364,1.6414408692961902,True,-5.551115123125783e-17
0.009000300010000333,-0.46582851550598003,1.6688919211166153,1.4563753243738198,1.641622523462581,True,5.551115123125783e-17
0.010000333344444815,-0.4671318795570383,1.6685389055293482,1.4564486508032397,1.6418040902942692,True,-1.1102230246251565e-16
0.011000366678889296,-0.46843505158645327,1.6681856650468014,1.4565215927190363,1.6419855696759058,True,1.1102230246251565e-16
0.012000400013333776,-0.46973803142111614,1.6678321998024463,1.456594150230322,1.6421669614923091,True,0.0
0.013000433347778258,-0.47104081888811544,1.6674785099296583,1.4566663234461834,1.6423482656284623,True,-5.551115123125783e-17
0.01400046668222274,-0.47234341381474443,1.667124595561716,1.4567381124756804,1.64252948196952,True,-2.220446049250313e-16
0.015000500016667221,-0.47364581602849465,1.6667704568318011,1.456809517427847,1.6427106104008025,True,-1.1102230246251565e-16
0.016000533351111703,-0.47494802535705527,1.6664160938730013,1.4568805384116883,1.6428916508077966,True,-5.551115123125783e-17
0.017000566685556183,-0.4762500416283182,1.6660615068183038,1.4569511755361848,1.6430726030761573,True,-5.551115123125783e-17
0.018000600020000666,-0.47755186467037225,1.665706695800604,1.457021428910288,1.6432534670917056,True,0.0
0.019000633354445146,-0.47885349431150526,1.6653516609526975,1.4570912986429236,1.64343424274043,True,5.551115123125783e-17
0.02000066668888963,-0.4801549303802044,1.6649964024072852,1.457160784842989,1.6436149299084841,True,1.1102230246251565e-16
0.02100070002333411,-0.4814561727051532,1.6646409202969725,1.457229887619354,1.6437955284821886,True,-5.551115123125783e-17
0.022000733357778593,-0.4827572211152342,1.6642852147542673,1.4572986070808613,1.6439760383480302,True,1.1102230246251565e-16
0.023000766692223073,-0.48405807543952606,1.663929285911582,1.4573669433363254,1.6441564593926603,True,5.551115123125783e-17
0.024000800026667553,-0.485358735507305,1.6635731339012334,1.4574348964945334,1.6443367915028975,True,-2.7755575615628914e-16
0.025000833361112036,-0.48665920114804506,1.663216758855442,1.457502466664244,1.6445170345657252,True,-5.551115123125783e-17
0.026000866695556516,-0.4879594721914149,1.662860160906332,1.4575696539541876,1.6446971884682906,True,-1.6653345369377348e-16
0.027000900030001,-0.48925954846727926,1.6625033401859324,1.4576364584730666,1.6448772530979072,True,1.1102230246251565e-16
0.02800093336444548,-0.4905594298056999,1.6621462968261762,1.4577028803295544,1.645057228342055,True,0.0
0.029000966698889963,-0.491859116036933,1.6617890309589,1.4577689196322967,1.6452371140883746,True,-5.551115123125783e-17
0.030001000033334443,-0.49315860699142955,1.661431542715846,1.4578345764899099,1.6454169102246738,True,-5.551115123125783e-17
0.031001033367778926,-0.4944579024998359,1.6610738322286591,1.4578998510109817,1.6455966166389244,True,-1.1102230246251565e-16
0.032001066702223406,-0.49575700239299203,1.6607158996288898,1.457964743304071,1.6457762332192607,True,1.6653345369377348e-16
0.03300110003666789,-0.4970559065019322,1.6603577450479925,1.4580292534777075,1.6459557598539827,True,5.551115123125783e-17
0.034001133371112366,-0.49835461465788455,1.6599993686173258,1.4580933816403918,1.646135196431552,True,-5.551115123125783e-17
0.03500116670555685,-0.4996531266922706,1.6596407704681544,1.458157127900595,1.6463145428405954,True,5.551115123125783e-17
0.03600120004000133,-0.5009514424367039,1.6592819507316454,1.4582204923667588,1.6464937989699016,True,5.551115123125783e-17
0.037001233374445816,-0.5022495617229932,1.6589229095388718,1.4582834751472955,1.6466729647084242,True,-5.551115123125783e-17
0.03800126670889029,-0.5035474843831353,1.658563647020811,1.4583460763505873,1.6468520399452755,True,0.0
0.039001300043334776,-0.5048452102493233,1.6582041633083457,1.4584082960849871,1.647031024569735,True,2.220446049250313e-16
0.04000133337777926,-0.5061427391539397,1.657844458532262,1.4584701344588173,1.6472099184712419,True,-5.551115123125783e-17
0.041001366712223736,-0.5074400709295595,1.657484532823252,1.458531591580371,1.647388721539399,True,-1.1102230246251565e-16
0.04200140004666822,-0.5087372054089476,1.6571243863119118,1.4585926675579102,1.6475674336639698,True,-5.551115123125783e-17
0.0430014333811127,-0.5100341424250605,1.6567640191287434,1.4586533624996674,1.6477460547348801,True,5.551115123125783e-17
0.044001466715557186,-0.5113308818110452,1.6564034314041534,1.458713676513844,1.6479245846422184,True,-1.1102230246251565e-16
0.04500150005000166,-0.5126274234002384,1.6560426232684535,1.458773609708611,1.6481030232762326,True,1.6653345369377348e-16
0.046001533384446146,-0.5139237670261656,1.6556815948518595,1.458833162192109,1.6482813705273331,True,1.1102230246251565e-16
0.04700156671889063,-0.5152199125225431,1.6553203462844934,1.4588923340724473,1.648459626286091,True,0.0
0.048001600053335106,-0.5165158597232758,1.6549588776963828,1.458951125457705,1.6486377904432383,True,0.0
0.04900163338777959,-0.5178116084624577,1.654597189217459,1.4590095364559295,1.6488158628896672,True,-5.551115123125783e-17
0.05000166672222407,-0.5191071585743691,1.6542352809775598,1.4590675671751372,1.6489938435164302,True,1.6653345369377348e-16
0.051001700056668556,-0.520402509893483,1.6538731531064275,1.4591252177233134,1.6491717322147417,True,5.551115123125783e-17
0.05200173339111303,-0.5216976622544556,1.653510805733711,1.459182488208412,1.6493495288759739,True,-5.551115123125783e-17
0.053001766725557516,-0.5229926154921317,1.653148238988963,1.4592393787383546,1.6495272333916586,True,5.551115123125783e-17
0.054001800060002,-0.5242873694415454,1.652785453001643,1.4592958894210324,1.6497048456534906,True,-1.1102230246251565e-16
0.05500183339444648,-0.5255819239379154,1.6524224479011156,1.4593520203643044,1.6498823655533206,True,0.0
0.05600186672889096,-0.5268762788166468,1.6520592238166505,1.459407771675997,1.6500597929831597,True,5.551115123125783e-17
0.05700190006333544,-0.5281704339133328,1.6516957808774235,1.4594631434639056,1.6502371278351777,True,5.551115123125783e-17
0.058001933397779926,-0.5294643890637513,1.651332119212516,1.459518135835793,1.6504143700017053,True,-1.1102230246251565e-16
0.0590019667322244,-0.530758144103863,1.650968238950916,1.4595727488993895,1.6505915193752274,True,-1.1102230246251565e-16
0.060002000066668885,-0.5320516988698191,1.6506041402215157,1.4596269827623936,1.6507685758483919,True,-5.551115123125783e-17
