s,z_orig,r_orig,z_smooth,r_smooth,dr_orig,dz_orig,dr_smooth,dz_smooth,curvature_orig,curvature_smooth
176.882526,98.111489,199.346788,98.416044,199.308057,0.658383,0.752681,0.654986,0.751233,0.00223133,0.00241006
178.158871,99.073367,200.185745,99.376162,200.142551,0.656231,0.754559,0.652631,0.753257,0.00224603,0.00248886
179.432042,100.035244,201.019866,100.336466,200.971966,0.654063,0.756439,0.650300,0.755246,0.00226279,0.00235677
180.702051,100.997121,201.849151,101.296868,201.796400,0.651878,0.758323,0.648002,0.757195,0.00228164,0.00242084
181.968904,101.958999,202.673596,102.257370,202.615846,0.649673,0.760212,0.645665,0.759164,0.00230261,0.00243491
183.232608,102.920876,203.493193,103.217973,203.430290,0.647448,0.762108,0.643307,0.761137,0.00232575,0.00246507
184.493166,103.882753,204.307931,104.178679,204.239714,0.645199,0.764013,0.640920,0.763121,0.00235107,0.00249364
185.750577,104.844631,205.117791,105.139489,205.044099,0.642925,0.765928,0.638504,0.765117,0.00237863,0.00252541
187.004840,105.806508,205.922756,106.100404,205.843420,0.640623,0.767854,0.636055,0.767125,0.00240844,0.00255914
188.255950,106.768385,206.722799,107.061425,206.637647,0.638292,0.769793,0.633573,0.769147,0.00244055,0.00259520
189.503902,107.730263,207.517893,108.022553,207.426748,0.635928,0.771747,0.631054,0.771185,0.00247498,0.00263353
190.748686,108.692140,208.308007,108.983789,208.210688,0.633530,0.773716,0.628497,0.773239,0.00251176,0.00267419
191.990293,109.654018,209.093105,109.945132,208.989426,0.631096,0.775703,0.625899,0.775312,0.00255094,0.00271720
193.228709,110.615895,209.873148,110.906583,209.762919,0.628623,0.777709,0.623258,0.777403,0.00259253,0.00276258
194.463920,111.577772,210.648092,111.868142,210.531121,0.626109,0.779734,0.620572,0.779515,0.00263657,0.00281035
195.695910,112.539650,211.417892,112.829808,211.293982,0.623551,0.781781,0.617838,0.781649,0.00268308,0.00286053
196.924662,113.501527,212.182498,113.791583,212.051446,0.620947,0.783851,0.615054,0.783805,0.00273209,0.00291313
198.150155,114.463404,212.941857,114.753463,212.803459,0.618295,0.785944,0.612218,0.785985,0.00278363,0.00296818
199.372369,115.425282,213.695912,115.715450,213.549960,0.615592,0.788063,0.609327,0.788190,0.00283772,0.00302567
200.591281,116.387159,214.444604,116.677540,214.290886,0.612836,0.790208,0.606379,0.790420,0.00289439,0.00308561
201.806868,117.349036,215.187869,117.639734,215.026172,0.610024,0.792381,0.603371,0.792677,0.00295366,0.00314799
203.019106,118.310914,215.925644,118.602028,215.755748,0.607154,0.794582,0.600302,0.794962,0.00301554,0.00321282
204.227967,119.272791,216.657858,119.564420,216.479543,0.604223,0.796813,0.597169,0.797274,0.00308005,0.00328009
205.433425,120.234668,217.384440,120.526909,217.197484,0.601228,0.799075,0.593969,0.799616,0.00314722,0.00334977
206.635453,121.196546,218.105317,121.489491,217.909494,0.598168,0.801368,0.590700,0.801986,0.00321705,0.00342186
207.834022,122.158423,218.820411,122.452162,218.615495,0.595039,0.803694,0.587360,0.804387,0.00328954,0.00349631
