z,s,u,v,X,Y,Z,Phi,sigma,newton_iters,bisected,ratio
0.0,0.0,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,0.0,0.9381946735802217,0,0,0.0
14.317730650574529,13.387012933697257,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9317962153963181,0,0,1.0
28.635461301149057,26.65198829752716,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9211476187297447,0,0,1.0
42.95319195172358,39.77737362970927,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9122973108485927,0,0,1.0
57.270922602298114,52.77334472441184,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9030701397440171,0,0,1.0
71.58865325287265,65.63709911130574,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8938283633546864,0,0,1.0
85.90638390344716,78.36749992221337,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8844423866117976,0,0,1.0
100.2241145540217,90.9609580935159,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8746992649036535,0,0,1.0
114.54184520459623,103.4113873834616,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8644631196668513,0,0,1.0
128.85957585517076,115.7104904508623,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8535609677477513,0,0,1.0
143.1773065057453,127.84719939347696,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8417787811010151,0,0,1.0
157.49503715631982,139.806971039294,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.828845137967773,0,0,1.0
171.81276780689433,151.57133916299242,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8144834607897882,0,0,1.0
186.13049845746886,163.11750772985224,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7983655092942379,0,0,1.0
200.4482291080434,174.41717335223646,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.780050218470664,0,0,1.0
214.76595975861792,185.43660072200902,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7592198849699793,0,0,1.0
229.08369040919246,196.1357366877713,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7353096919407248,0,0,1.0
243.401421059767,206.46808274873564,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7079841250930132,0,0,1.0
257.7191517103415,216.38162895789895,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.6768088216531255,0,0,1.0
272.036882360916,225.8190443611271,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.6414748691843555,0,0,1.0
286.3546130114906,234.7206049658506,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.6019569039041107,0,0,1.0
300.6723436620651,243.02646571905848,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.5582633790322217,0,0,1.0
314.99007431263965,250.6801780448274,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.5108602848441856,0,0,1.0
329.30780496321415,257.633722179344,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.46045902604640804,0,0,1.0
343.62553561378866,263.8499085145174,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.40786102925844275,0,0,1.0
357.9432662643632,269.3051269200513,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.35416174357741526,0,0,1.0
372.2609969149377,273.99166933102526,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.3004870307778882,0,0,1.0
386.5787275655123,277.9183320054513,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.2480164674728548,0,0,1.0
400.8964582160868,281.1118852468257,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.1980812164846601,0,0,1.0
415.21418886666135,283.62098354341094,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.15240704982233835,0,0,1.0
429.53191951723585,285.52406507578297,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.1134285883548143,0,0,1.0
443.8496501678104,286.9410702269389,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.08450852692386274,0,0,1.0
458.1673808183849,288.0382216389612,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06874919789278133,0,0,1.0
472.4851114689594,288.9919928488165,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06448018504955158,0,0,1.0
486.802842119534,289.91263093054033,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06412093257056636,0,0,1.0
501.1205727701085,290.8302307932249,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06405578552515516,0,0,1.0
515.438303420683,291.7479459779592,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06413704155494154,0,0,1.0
529.7560340712575,292.66808085616253,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.0643937851045778,0,0,1.0
544.073764721832,293.5931870843082,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06483147422219382,0,0,1.0
558.3914953724067,294.52620675679987,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06549918993989225,0,0,1.0
572.7092260229812,295.4711054515461,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06649081850580636,0,0,1.0
587.0269566735557,296.4328391901148,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06785082571699523,0,0,1.0
601.3446873241302,297.416965547843,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.06961877498242881,0,0,1.0
615.6624179747047,298.4273208778304,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07151467062361741,0,0,1.0
629.9801486252793,299.4634566779225,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07321996999493718,0,0,1.0
644.2978792758538,300.52203289790975,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07464930423879117,0,0,1.0
658.6156099264283,301.59864557308634,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07573942725105239,0,0,1.0
672.9333405770028,302.6881087608377,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07644435303365467,0,0,1.0
687.2510712275773,303.7848690111943,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07675873160638423,0,0,1.0
701.5688018781519,304.890314021795,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.0776575006275075,0,0,1.0
715.8865325287264,306.01681752813937,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.07970032846381356,0,0,1.0
730.2042631793009,307.1815513002955,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.08299776952134073,0,0,1.0
744.5219938298754,308.4033780785687,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.08767547585420032,0,0,1.0
758.8397244804501,309.7028925913053,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.09384973151997512,0,0,1.0
773.1574551310246,311.1021431733197,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.10160730230238944,0,0,1.0
787.4751857815991,312.62412814655244,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.11099412321355895,0,0,1.0
801.7929164321736,314.29219622984937,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.12201320511329491,0,0,1.0
816.1106470827481,316.1372161718302,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.13571198709889362,0,0,1.0
830.4283777333227,318.2238571843556,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.15576451339550373,0,0,1.0
844.7461083838972,320.6474461611444,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.18277921758208085,0,0,1.0
859.0638390344717,323.5094759206943,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.21700896525191268,0,0,1.0
873.3815696850462,326.91395320771534,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.25855205347481264,0,0,1.0
887.6993003356208,330.964531637344,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.3072608575909637,0,0,1.0
902.0170309861953,335.76002384429194,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.3626067805120739,0,0,1.0
916.3347616367698,341.38063084915547,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.42251861987922684,0,0,1.0
930.6524922873443,347.83340843946485,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.47885014417842664,0,0,1.0
944.9702229379188,355.05952746897407,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.5305443200510368,0,0,1.0
959.2879535884935,362.9968100491668,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.5781904052909544,0,0,1.0
973.605684239068,371.592808246957,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.6225582898167145,0,0,1.0
987.9234148896425,380.80501093810176,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.664266126142685,0,0,1.0
1002.241145540217,390.58902245239324,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.70243251529305,0,0,1.0
1016.5588761907916,400.8836828825401,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7355971112432895,0,0,1.0
1030.876606841366,411.6199213917174,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7641152064690887,0,0,1.0
1045.1943374919406,422.7228442703517,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.7868181292112804,0,0,1.0
1059.512068142515,434.09526681351355,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8017607902707066,0,0,1.0
1073.8297987930896,445.6319896468982,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8097687341964622,0,0,1.0
1088.147529443664,457.33566269423056,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8250815549955248,0,0,1.0
1102.4652600942386,469.25166837849554,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8394288307738647,0,0,1.0
1116.7829907448133,481.3622918947756,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8522671246593938,0,0,1.0
1131.1007213953878,493.64681394354596,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8637201848626577,0,0,1.0
1145.4184520459623,506.08715557215953,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8740330851521532,0,0,1.0
1159.7361826965368,518.6678720021998,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8833287115003832,0,0,1.0
1174.0539133471113,531.3763032951057,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8918731836960399,0,0,1.0
1188.3716439976859,544.202517512571,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.8997814479617632,0,0,1.0
1202.6893746482604,557.137621762364,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.907083699242822,0,0,1.0
1217.0071052988349,570.1743676527478,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9139794578379754,0,0,1.0
1231.3248359494094,583.3066536029175,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.920429397959683,0,0,1.0
1245.642566599984,596.5276634866512,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9263730327317988,0,0,1.0
1259.9602972505586,609.8303504588963,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9318386206228195,0,0,1.0
1274.278027901133,623.2062654094636,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9366020250364282,0,0,1.0
1288.5957585517076,636.6439109010622,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9404615710802272,0,0,1.0
1302.913489202282,650.1283038686068,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9431320369617738,0,0,1.0
1317.2312198528566,663.6393793528615,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9441887702238954,0,0,1.0
1331.5489505034311,677.1512410025772,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9432418540103378,0,0,1.0
1345.8666811540056,690.6314079066589,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9397614281530708,0,0,1.0
1360.1844118045801,704.0412640331957,0.4255405745661953,0.17642206620492365,55.40548560635776,9.87744113501175,0.4255405745661953,1.0,0.9334203565592681,0,0,1.0
