z,r,dr_dz,d2r_dz2,curvature
410.990125,251.705000,0.000000,0.000000,0.000000
411.374587,251.705000,0.000000,-0.000000,0.000000
411.759050,251.705000,-0.000000,-0.000000,0.000000
412.143512,251.705000,0.000000,0.000000,0.000000
412.527974,251.705000,0.000000,0.000000,0.000000
412.912436,251.705000,0.000000,-0.000000,0.000000
413.296898,251.705000,-0.000000,-0.000000,0.000000
413.681361,251.705000,-0.000000,0.000000,0.000000
414.065823,251.705000,0.000000,0.000000,0.000000
414.450285,251.705000,0.000000,-0.000000,0.000000
414.834747,251.705000,0.000000,0.000000,0.000000
415.219210,251.705000,0.000000,-0.000000,0.000000
415.603672,251.705000,-0.000000,0.000000,0.000000
415.988134,251.705000,0.000000,0.000000,0.000000
416.372596,251.705000,0.000000,-0.000000,0.000000
416.757059,251.705000,0.000000,0.000000,0.000000
417.141521,251.705000,0.000000,-0.000000,0.000000
417.525983,251.705000,0.000000,-0.000000,0.000000
417.910445,251.705000,0.000000,-0.000000,0.000000
418.294907,251.705000,-0.000000,-0.000000,0.000000
418.679370,251.705000,0.000000,0.000000,0.000000
419.063832,251.705000,0.000000,-0.000000,0.000000
419.448294,251.705000,-0.000000,-0.000000,0.000000
419.832756,251.705000,0.000000,0.000000,0.000000
420.217219,251.705000,0.000000,-0.000000,0.000000
420.601681,251.705000,-0.000000,0.000000,0.000000
420.986143,251.705000,0.000000,-0.000000,0.000000
421.370605,251.705000,-0.000000,-0.000000,0.000000
421.755068,251.705000,0.000000,0.000000,0.000000
422.139530,251.705000,0.000000,-0.000000,0.000000
422.523992,251.705000,-0.000000,0.000000,0.000000
422.908454,251.705000,0.000000,-0.000000,0.000000
423.292916,251.705000,-0.000000,0.000000,0.000000
423.677379,251.705000,0.000000,0.000000,0.000000
424.061841,251.705000,0.000000,-0.000000,0.000000
424.446303,251.705000,-0.000000,-0.000000,0.000000
424.830765,251.705000,0.000000,0.000000,0.000000
425.215228,251.705000,0.000000,0.000000,0.000000
425.599690,251.705000,0.000000,-0.000000,0.000000
425.984152,251.705000,-0.000000,0.000000,0.000000
426.368614,251.705000,0.000000,0.000000,0.000000
426.753077,251.705000,0.000000,-0.000000,0.000000
427.137539,251.705000,-0.000000,-0.000000,0.000000
427.522001,251.705000,0.000000,0.000000,0.000000
427.906463,251.705000,0.000000,0.000000,0.000000
428.290925,251.705000,0.000000,0.000000,0.000000
428.675388,251.705000,0.000000,-0.000000,0.000000
429.059850,251.705000,0.000000,0.000000,0.000000
429.444312,251.705000,0.000000,0.000000,0.000000
429.828774,251.705000,0.000000,0.000000,0.000000
430.213237,251.705000,0.000000,-0.000000,0.000000
430.597699,251.705000,-0.000000,-0.000000,0.000000
430.982161,251.705000,0.000000,-0.000000,0.000000
431.366623,251.705000,-0.000000,-0.000000,0.000000
431.751086,251.705000,-0.000000,0.000000,0.000000
432.135548,251.705000,0.000000,0.000000,0.000000
432.520010,251.705000,0.000000,-0.000000,0.000000
432.904472,251.705000,-0.000000,0.000000,0.000000
433.288934,251.705000,0.000000,0.000000,0.000000
433.673397,251.705000,0.000000,-0.000000,0.000000
434.057859,251.705000,0.000000,0.000000,0.000000
434.442321,251.705000,0.000000,-0.000000,0.000000
434.826783,251.705000,0.000000,-0.000000,0.000000
435.211246,251.705000,0.000000,0.000000,0.000000
435.595708,251.705000,0.000000,0.000000,0.000000
435.980170,251.705000,0.000000,-0.000000,0.000000
436.364632,251.705000,-0.000000,0.000000,0.000000
436.749095,251.705000,0.000000,0.000000,0.000000
437.133557,251.705000,0.000000,-0.000000,0.000000
437.518019,251.705000,0.000000,-0.000000,0.000000
437.902481,251.705000,0.000000,-0.000000,0.000000
438.286943,251.705000,-0.000000,0.000000,0.000000
438.671406,251.705000,0.000000,0.000000,0.000000
439.055868,251.705000,0.000000,-0.000000,0.000000
439.440330,251.705000,0.000000,0.000000,0.000000
439.824792,251.705000,0.000000,-0.000000,0.000000
440.209255,251.705000,-0.000000,0.000000,0.000000
440.593717,251.705000,0.000000,0.000000,0.000000
440.978179,251.705000,0.000000,-0.000000,0.000000
441.362641,251.705000,0.000000,-0.000000,0.000000
441.747104,251.705000,0.000000,0.000000,0.000000
442.131566,251.705000,0.000000,0.000000,0.000000
442.516028,251.705000,0.000000,-0.000000,0.000000
442.900490,251.705000,0.000000,0.000000,0.000000
443.284952,251.705000,0.000000,0.000000,0.000000
443.669415,251.705000,0.000000,0.000000,0.000000
444.053877,251.705000,0.000000,0.000000,0.000000
444.438339,251.705000,0.000000,0.000000,0.000000
444.822801,251.705000,0.000000,-0.000000,0.000000
445.207264,251.705000,0.000000,0.000000,0.000000
445.591726,251.705000,0.000000,0.000000,0.000000
445.976188,251.705000,0.000000,-0.000000,0.000000
446.360650,251.705000,-0.000000,-0.000000,0.000000
446.745113,251.705000,0.000000,0.000000,0.000000
447.129575,251.705000,0.000000,-0.000000,0.000000
447.514037,251.705000,-0.000000,-0.000000,0.000000
447.898499,251.705000,0.000000,0.000000,0.000000
448.282961,251.705000,0.000000,-0.000000,0.000000
448.667424,251.705000,0.000000,-0.000000,0.000000
449.051886,251.705000,0.000000,-0.000000,0.000000
449.436348,251.705000,-0.000000,-0.000000,0.000000
449.820810,251.705000,0.000000,0.000000,0.000000
450.205273,251.705000,0.000000,-0.000000,0.000000
450.589735,251.705000,-0.000000,0.000000,0.000000
450.974197,251.705000,0.000000,0.000000,0.000000
451.358659,251.705000,-0.000000,0.000000,0.000000
451.743122,251.705000,0.000000,0.000000,0.000000
452.127584,251.705000,0.000000,-0.000000,0.000000
452.512046,251.705000,-0.000000,-0.000000,0.000000
452.896508,251.705000,-0.000000,0.000000,0.000000
453.280970,251.705000,0.000000,0.000000,0.000000
453.665433,251.705000,0.000000,-0.000000,0.000000
454.049895,251.705000,0.000000,-0.000000,0.000000
454.434357,251.705000,0.000000,-0.000000,0.000000
454.818819,251.705000,-0.000000,-0.000000,0.000000
455.203282,251.705000,0.000000,0.000000,0.000000
455.587744,251.705000,0.000000,-0.000000,0.000000
455.972206,251.705000,-0.000000,0.000000,0.000000
456.356668,251.705000,0.000000,0.000000,0.000000
456.741131,251.705000,0.000000,0.000000,0.000000
457.125593,251.705000,0.000000,-0.000000,0.000000
457.510055,251.705000,0.000000,-0.000000,0.000000
457.894517,251.705000,0.000000,0.000000,0.000000
458.278979,251.705000,0.000000,-0.000000,0.000000
458.663442,251.705000,0.000000,0.000000,0.000000
459.047904,251.705000,0.000000,-0.000000,0.000000
459.432366,251.705000,-0.000000,0.000000,0.000000
459.816828,251.705000,0.000000,0.000000,0.000000
460.201291,251.705000,0.000000,-0.000000,0.000000
460.585753,251.705000,-0.000000,-0.000000,0.000000
460.970215,251.705000,0.000000,0.000000,0.000000
461.354677,251.705000,-0.000000,0.000000,0.000000
461.739140,251.705000,0.000000,0.000000,0.000000
462.123602,251.705000,0.000000,-0.000000,0.000000
462.508064,251.705000,0.000000,0.000000,0.000000
462.892526,251.705000,0.000000,0.000000,0.000000
463.276988,251.705000,0.000000,0.000000,0.000000
463.661451,251.705000,0.000000,0.000000,0.000000
464.045913,251.705000,0.000000,0.000000,0.000000
464.430375,251.705000,0.000000,-0.000000,0.000000
464.814837,251.705000,-0.000000,0.000000,0.000000
465.199300,251.705000,0.000000,0.000000,0.000000
465.583762,251.705000,0.000000,0.000000,0.000000
465.968224,251.705000,0.000000,0.000000,0.000000
466.352686,251.705000,0.000000,0.000000,0.000000
466.737149,251.705000,0.000000,-0.000000,0.000000
467.121611,251.705000,-0.000000,-0.000000,0.000000
467.506073,251.705000,0.000000,0.000000,0.000000
467.890535,251.705000,0.000000,-0.000000,0.000000
468.274997,251.705000,-0.000000,0.000000,0.000000
468.659460,251.705000,0.000000,-0.000000,0.000000
469.043922,251.705000,-0.000000,-0.000000,0.000000
469.428384,251.705000,0.000000,0.000000,0.000000
469.812846,251.705000,-0.000000,-0.000000,0.000000
470.197309,251.705000,-0.000000,0.000000,0.000000
470.581771,251.705000,-0.000000,0.000000,0.000000
470.966233,251.705000,0.000000,0.000000,0.000000
471.350695,251.705000,0.000000,-0.000000,0.000000
471.735158,251.705000,-0.000000,-0.000000,0.000000
472.119620,251.705000,-0.000000,-0.000000,0.000000
472.504082,251.705000,-0.000000,-0.000000,0.000000
472.888544,251.705000,-0.000000,-0.000000,0.000000
473.273007,251.705000,-0.000000,-0.000000,0.000000
473.657469,251.705000,-0.000000,-0.000000,0.000000
474.041931,251.705000,-0.000000,-0.000000,0.000000
474.426393,251.705000,-0.000000,-0.000000,0.000000
474.810855,251.705000,-0.000000,-0.000000,0.000000
475.195318,251.705000,-0.000000,-0.000000,0.000000
475.579780,251.705000,-0.000000,-0.000000,0.000000
475.964242,251.705000,-0.000000,-0.000000,0.000000
476.348704,251.705000,-0.000000,-0.000000,0.000000
476.733167,251.705000,-0.000000,-0.000000,0.000000
477.117629,251.705000,-0.000000,-0.000000,0.000000
477.502091,251.705000,-0.000000,-0.000000,0.000000
477.886553,251.705000,-0.000000,-0.000000,0.000000
478.271016,251.705000,-0.000000,-0.000000,0.000000
478.655478,251.705000,-0.000000,-0.000000,0.000000
479.039940,251.705000,-0.000000,-0.000000,0.000000
479.424402,251.705000,-0.000000,-0.000000,0.000000
479.808864,251.705000,-0.000000,-0.000000,0.000000
480.193327,251.705000,-0.000000,-0.000000,0.000000
480.577789,251.705000,-0.000000,-0.000000,0.000000
480.962251,251.705000,-0.000000,-0.000000,0.000000
481.346713,251.705000,-0.000000,-0.000000,0.000000
481.731176,251.705000,-0.000000,-0.000000,0.000000
482.115638,251.705000,-0.000000,-0.000000,0.000000
482.500100,251.705000,-0.000000,-0.000000,0.000000
482.884562,251.705000,-0.000000,-0.000000,0.000000
483.269025,251.705000,-0.000000,-0.000000,0.000000
483.653487,251.705000,-0.000000,-0.000000,0.000000
484.037949,251.705000,-0.000000,-0.000000,0.000000
484.422411,251.705000,-0.000000,-0.000000,0.000000
484.806873,251.705000,-0.000000,-0.000000,0.000000
485.191336,251.705000,-0.000000,-0.000000,0.000000
485.575798,251.705000,-0.000000,-0.000000,0.000000
485.960260,251.705000,-0.000000,-0.000000,0.000000
486.344722,251.705000,-0.000000,-0.000000,0.000000
486.729185,251.705000,-0.000000,-0.000000,0.000000
487.113647,251.705000,-0.000000,-0.000000,0.000000
487.498109,251.705000,-0.000000,-0.000000,0.000000
487.882571,251.705000,-0.000000,-0.000000,0.000000
488.267034,251.705000,-0.000000,-0.000000,0.000000
488.651496,251.705000,-0.000000,-0.000000,0.000000
489.035958,251.705000,-0.000000,-0.000000,0.000000
489.420420,251.705000,-0.000000,-0.000000,0.000000
489.804882,251.705000,-0.000000,-0.000000,0.000000
490.189345,251.705000,-0.000000,-0.000000,0.000000
490.573807,251.705000,-0.000000,-0.000000,0.000000
490.958269,251.705000,-0.000000,-0.000000,0.000000
491.342731,251.705000,-0.000000,-0.000000,0.000000
491.727194,251.705000,-0.000000,-0.000000,0.000000
492.111656,251.705000,-0.000000,-0.000000,0.000000
492.496118,251.705000,-0.000000,-0.000000,0.000000
492.880580,251.705000,-0.000000,-0.000000,0.000000
493.265043,251.705000,-0.000000,-0.000000,0.000000
493.649505,251.705000,-0.000001,-0.000000,0.000000
494.033967,251.705000,-0.000001,-0.000000,0.000000
494.418429,251.705000,-0.000001,-0.000000,0.000000
494.802891,251.705000,-0.000001,-0.000001,0.000001
495.187354,251.705000,-0.000001,-0.000001,0.000001
495.571816,251.705000,-0.000002,-0.000001,0.000001
495.956278,251.705000,-0.000003,-0.000001,0.000001
496.340740,251.705000,-0.000003,-0.000002,0.000002
496.725203,251.705000,-0.000004,-0.000002,0.000002
497.109665,251.705000,-0.000005,-0.000002,0.000002
497.494127,251.705000,-0.000006,-0.000003,0.000003
497.878589,251.705000,-0.000008,-0.000003,0.000003
498.263052,251.705000,-0.000009,-0.000004,0.000004
498.647514,251.705000,-0.000012,-0.000006,0.000006
499.031976,251.705000,-0.000015,-0.000009,0.000009
499.416438,251.705000,-0.000020,-0.000011,0.000011
499.800900,251.705000,-0.000025,-0.000012,0.000012
500.185363,251.705000,-0.000031,-0.000013,0.000013
500.569825,251.705000,-0.000038,-0.000016,0.000016
500.954287,251.705000,-0.000047,-0.000020,0.000020
501.338749,251.705000,-0.000057,-0.000024,0.000024
501.723212,251.705000,-0.000069,-0.000025,0.000025
502.107674,251.705000,-0.000081,-0.000029,0.000029
502.492136,251.705000,-0.000097,-0.000041,0.000041
502.876598,251.705000,-0.000121,-0.000060,0.000060
503.261061,251.705000,-0.000154,-0.000072,0.000072
503.645523,251.705000,-0.000190,-0.000076,0.000076
504.029985,251.705000,-0.000227,-0.000082,0.000082
504.414447,251.705000,-0.000269,-0.000095,0.000095
504.798909,251.705000,-0.000318,-0.000111,0.000111
505.183372,251.705000,-0.000375,-0.000126,0.000126
505.567834,251.705000,-0.000439,-0.000135,0.000135
505.952296,251.705000,-0.000504,-0.000147,0.000147
506.336758,251.705000,-0.000579,-0.000189,0.000189
506.721221,251.705000,-0.000685,-0.000255,0.000255
507.105683,251.705000,-0.000823,-0.000298,0.000298
507.490145,251.705000,-0.000970,-0.000307,0.000307
507.874607,251.705000,-0.001116,-0.000315,0.000315
508.259070,251.705000,-0.001271,-0.000340,0.000340
508.643532,251.705000,-0.001441,-0.000374,0.000374
509.027994,251.705000,-0.001629,-0.000409,0.000409
509.412456,251.705000,-0.001831,-0.000429,0.000429
509.796918,251.705000,-0.002039,-0.000452,0.000452
510.181381,251.705000,-0.002263,-0.000533,0.000533
510.565843,251.705000,-0.002548,-0.000667,0.000667
510.950305,251.705000,-0.002900,-0.000760,0.000760
511.334767,251.705000,-0.003274,-0.000779,0.000779
511.719230,251.705000,-0.003645,-0.000779,0.000779
512.103692,251.705000,-0.004018,-0.000797,0.000797
512.488154,251.705000,-0.004406,-0.000838,0.000838
512.872616,251.705000,-0.004819,-0.000891,0.000891
513.257079,251.705000,-0.005257,-0.000926,0.000926
513.641541,251.705000,-0.005704,-0.000957,0.000957
514.026003,251.705000,-0.006171,-0.001067,0.001067
514.410465,251.705000,-0.006723,-0.001265,0.001265
514.794927,251.705000,-0.007380,-0.001427,0.001427
515.179390,251.705000,-0.008087,-0.001485,0.001485
515.563852,251.705000,-0.008799,-0.001479,0.001479
515.948314,251.705000,-0.009500,-0.001460,0.001459
516.332776,251.705000,-0.010194,-0.001477,0.001477
516.717239,251.705000,-0.010912,-0.001545,0.001545
517.101701,251.705000,-0.011670,-0.001603,0.001602
517.486163,251.705000,-0.012444,-0.001643,0.001642
517.870625,251.705000,-0.013240,-0.001764,0.001763
518.255088,251.705000,-0.014129,-0.002000,0.001999
518.639550,251.705000,-0.015151,-0.002243,0.002242
519.024012,251.704999,-0.016272,-0.002395,0.002394
519.408474,251.704999,-0.017439,-0.002412,0.002411
519.792936,251.704999,-0.018576,-0.002318,0.002317
520.177399,251.704999,-0.019654,-0.002265,0.002264
520.561861,251.704999,-0.020741,-0.002336,0.002335
520.946323,251.704998,-0.021886,-0.002429,0.002427
521.330785,251.704998,-0.023061,-0.002484,0.002482
521.715248,251.704998,-0.024259,-0.002593,0.002591
522.099710,251.704997,-0.025538,-0.002822,0.002819
522.484172,251.704997,-0.026955,-0.003141,0.003138
522.868634,251.704996,-0.028539,-0.003459,0.003455
523.253097,251.704995,-0.030259,-0.003557,0.003552
523.637559,251.704994,-0.031936,-0.003354,0.003349
524.022021,251.704992,-0.033463,-0.003167,0.003162
524.406483,251.704991,-0.034961,-0.003221,0.003215
524.790945,251.704989,-0.036539,-0.003361,0.003355
525.175408,251.704986,-0.038171,-0.003446,0.003438
525.559870,251.704983,-0.039829,-0.003520,0.003512
525.944332,251.704980,-0.041532,-0.003674,0.003665
526.328794,251.704976,-0.043337,-0.004043,0.004032
526.713257,251.704972,-0.045392,-0.004611,0.004597
527.097719,251.704966,-0.047738,-0.004882,0.004865
527.482181,251.704959,-0.050051,-0.004549,0.004532
527.866643,251.704950,-0.052079,-0.004146,0.004129
528.251106,251.704939,-0.054007,-0.004148,0.004130
528.635568,251.704927,-0.056037,-0.004350,0.004330
529.020030,251.704912,-0.058157,-0.004486,0.004463
529.404492,251.704895,-0.060315,-0.004507,0.004483
529.788954,251.704875,-0.062456,-0.004498,0.004471
530.173417,251.704851,-0.064604,-0.004853,0.004823
530.557879,251.704823,-0.067083,-0.005760,0.005721
530.942341,251.704791,-0.070095,-0.006347,0.006301
531.326803,251.704756,-0.073132,-0.005888,0.005841
531.711266,251.704714,-0.075705,-0.005170,0.005126
532.095728,251.704662,-0.078058,-0.005069,0.005023
532.480190,251.704599,-0.080533,-0.005337,0.005285
532.864652,251.704525,-0.083140,-0.005527,0.005471
533.249115,251.704440,-0.085796,-0.005519,0.005459
533.633577,251.704342,-0.088394,-0.005373,0.005311
534.018039,251.704231,-0.090909,-0.005628,0.005559
534.402501,251.704103,-0.093748,-0.006691,0.006604
534.786963,251.703957,-0.097273,-0.007581,0.007475
535.171426,251.703791,-0.100956,-0.007231,0.007122
535.555888,251.703604,-0.104146,-0.006374,0.006272
535.940350,251.703398,-0.107012,-0.006099,0.005995
536.324812,251.703167,-0.109938,-0.006283,0.006171
536.709275,251.702900,-0.112978,-0.006456,0.006334
537.093737,251.702588,-0.116066,-0.006485,0.006356
537.478199,251.702230,-0.119131,-0.006397,0.006264
537.862661,251.701827,-0.122134,-0.006538,0.006394
538.247124,251.701380,-0.125330,-0.007268,0.007100
538.631586,251.700883,-0.129023,-0.008093,0.007895
539.016048,251.700334,-0.132996,-0.008254,0.008040
539.400510,251.699727,-0.136838,-0.007881,0.007665
539.784972,251.699059,-0.140455,-0.007472,0.007256
540.169435,251.698326,-0.143906,-0.007230,0.007011
540.553897,251.697529,-0.147290,-0.007212,0.006983
540.938359,251.696666,-0.150720,-0.007322,0.007079
541.322821,251.695719,-0.154205,-0.007397,0.007140
541.707284,251.694665,-0.157702,-0.007456,0.007186
542.091746,251.693495,-0.161240,-0.007630,0.007342
542.476208,251.692209,-0.164897,-0.008041,0.007724
542.860670,251.690809,-0.168817,-0.008783,0.008421
543.245133,251.689294,-0.173168,-0.009431,0.009023
543.629595,251.687662,-0.177693,-0.009197,0.008778
544.014057,251.685907,-0.181817,-0.008308,0.007913
544.398519,251.684021,-0.185500,-0.007823,0.007436
544.782981,251.681997,-0.189163,-0.007971,0.007562
545.167444,251.679835,-0.192980,-0.008222,0.007783
545.551906,251.677535,-0.196873,-0.008295,0.007835
545.936368,251.675084,-0.200752,-0.008173,0.007703
546.320830,251.672449,-0.204525,-0.008102,0.007619
546.705293,251.669603,-0.208333,-0.008670,0.008135
547.089755,251.666538,-0.212630,-0.009776,0.009149
547.474217,251.663251,-0.217464,-0.010284,0.009595
547.858679,251.659744,-0.222227,-0.009770,0.009088
548.243142,251.656022,-0.226572,-0.009086,0.008429
548.627604,251.652089,-0.230690,-0.008792,0.008134
549.012066,251.647934,-0.234754,-0.008734,0.008059
549.396528,251.643546,-0.238810,-0.008760,0.008061
549.780990,251.638918,-0.242890,-0.008855,0.008125
550.165453,251.634050,-0.247026,-0.008976,0.008213
550.549915,251.628939,-0.251212,-0.008942,0.008158
550.934377,251.623556,-0.255308,-0.008717,0.007929
551.318839,251.617862,-0.259277,-0.008980,0.008145
551.703302,251.611829,-0.263609,-0.010233,0.009252
552.087764,251.605440,-0.268724,-0.011263,0.010144
552.472226,251.598684,-0.273995,-0.010735,0.009631
552.856688,251.591574,-0.278612,-0.009525,0.008514
553.241151,251.584132,-0.282757,-0.009057,0.008070
553.625613,251.576364,-0.286934,-0.009222,0.008190
554.010075,251.568251,-0.291222,-0.009348,0.008274
554.394537,251.559778,-0.295505,-0.009339,0.008237
554.778999,251.550941,-0.299774,-0.009375,0.008240
555.163462,251.541738,-0.304080,-0.009435,0.008263
555.547924,251.532155,-0.308394,-0.009356,0.008164
555.932386,251.522159,-0.312617,-0.009282,0.008070
556.316848,251.511714,-0.316853,-0.009702,0.008405
556.701311,251.500777,-0.321448,-0.010563,0.009114
557.085773,251.489300,-0.326455,-0.011017,0.009465
557.470235,251.477279,-0.331449,-0.010696,0.009148
557.854697,251.464764,-0.336150,-0.010135,0.008631
558.239160,251.451798,-0.340623,-0.009748,0.008268
558.623622,251.438370,-0.344961,-0.009561,0.008077
559.008084,251.424453,-0.349254,-0.009551,0.008036
559.392546,251.410033,-0.353571,-0.009607,0.008051
559.777009,251.395103,-0.357903,-0.009623,0.008032
560.161471,251.379658,-0.362223,-0.009628,0.008003
560.545933,251.363685,-0.366547,-0.009676,0.008009
560.930395,251.347165,-0.370899,-0.009701,0.007995
561.314857,251.330047,-0.375232,-0.009583,0.007865
561.699320,251.312233,-0.379466,-0.009511,0.007773
562.083782,251.293649,-0.383723,-0.009934,0.008084
562.468244,251.274351,-0.388323,-0.010730,0.008691
562.852706,251.254433,-0.393274,-0.011058,0.008912
563.237169,251.233936,-0.398150,-0.010615,0.008513
563.621631,251.212827,-0.402693,-0.010025,0.008002
564.006093,251.191072,-0.407031,-0.009728,0.007730
564.390555,251.168656,-0.411297,-0.009630,0.007618
564.775018,251.145568,-0.415536,-0.009611,0.007568
565.159480,251.121810,-0.419773,-0.009622,0.007543
565.543942,251.097400,-0.424008,-0.009624,0.007510
565.928404,251.072330,-0.428234,-0.009614,0.007468
566.312866,251.046465,-0.432448,-0.009600,0.007423
566.697329,251.019632,-0.436649,-0.009589,0.007381
567.081791,250.991799,-0.440840,-0.009596,0.007352
567.466253,250.963113,-0.445034,-0.009608,0.007327
567.850715,250.933709,-0.449223,-0.009565,0.007260
568.235178,250.903582,-0.453367,-0.009468,0.007153
568.619640,250.872681,-0.457459,-0.009522,0.007161
569.004102,250.840970,-0.461636,-0.009882,0.007396
569.388564,250.808435,-0.466027,-0.010270,0.007648
569.773027,250.775069,-0.470527,-0.010335,0.007656
570.157489,250.740905,-0.474958,-0.010115,0.007455
570.541951,250.705984,-0.479253,-0.009796,0.007184
570.926413,250.670235,-0.483395,-0.009485,0.006922
571.310875,250.633442,-0.487409,-0.009301,0.006756
571.695338,250.595431,-0.491380,-0.009280,0.006709
572.079800,250.556291,-0.495363,-0.009302,0.006693
572.464262,250.516200,-0.499341,-0.009282,0.006647
572.848724,250.475243,-0.503294,-0.009241,0.006586
573.233187,250.433387,-0.507224,-0.009208,0.006532
573.617649,250.390593,-0.511138,-0.009183,0.006483
574.002111,250.346843,-0.515034,-0.009157,0.006434
574.386573,250.302127,-0.518913,-0.009128,0.006383
574.771036,250.256450,-0.522772,-0.009099,0.006333
575.155498,250.209840,-0.526614,-0.009072,0.006284
575.539960,250.162303,-0.530439,-0.009043,0.006235
575.924422,250.113719,-0.534244,-0.009010,0.006182
576.308884,250.063928,-0.538029,-0.008981,0.006134
576.693347,250.012867,-0.541799,-0.008969,0.006097
577.077809,249.960595,-0.545561,-0.008952,0.006056
577.462271,249.907175,-0.549304,-0.008879,0.005979
577.846733,249.852654,-0.552995,-0.008780,0.005884
578.231196,249.797070,-0.556643,-0.008833,0.005892
578.615658,249.740436,-0.560366,-0.009121,0.006056
579.000120,249.682729,-0.564243,-0.009362,0.006185
579.384582,249.623931,-0.568154,-0.009254,0.006082
579.769045,249.564037,-0.571928,-0.008928,0.005840
580.153507,249.503049,-0.575556,-0.008678,0.005650
580.537969,249.440952,-0.579113,-0.008568,0.005553
580.922431,249.377712,-0.582638,-0.008515,0.005493
581.306893,249.313279,-0.586140,-0.008473,0.005441
581.691356,249.247537,-0.589621,-0.008435,0.005391
582.075818,249.180353,-0.593080,-0.008393,0.005341
582.460280,249.111723,-0.596516,-0.008350,0.005289
582.844742,249.041813,-0.599930,-0.008307,0.005238
583.229205,248.970772,-0.603320,-0.008264,0.005188
583.613667,248.898599,-0.606689,-0.008221,0.005138
583.998129,248.825240,-0.610034,-0.008179,0.005089
584.382591,248.750661,-0.613358,-0.008136,0.005040
584.767054,248.674851,-0.616659,-0.008094,0.004991
585.151516,248.597807,-0.619939,-0.008051,0.004943
585.535978,248.519563,-0.623196,-0.008009,0.004896
585.920440,248.440159,-0.626431,-0.007967,0.004849
586.304902,248.359529,-0.629645,-0.007925,0.004803
586.689365,248.277474,-0.632838,-0.007883,0.004757
587.073827,248.193825,-0.636009,-0.007842,0.004711
587.458289,248.108644,-0.639158,-0.007800,0.004666
587.842751,248.022066,-0.642287,-0.007759,0.004621
588.227214,247.934176,-0.645394,-0.007717,0.004577
588.611676,247.844989,-0.648480,-0.007676,0.004534
588.996138,247.754514,-0.651546,-0.007634,0.004490
589.380600,247.662749,-0.654590,-0.007593,0.004447
589.765063,247.569688,-0.657614,-0.007551,0.004405
590.149525,247.475318,-0.660617,-0.007510,0.004362
590.533987,247.379614,-0.663600,-0.007469,0.004321
590.918449,247.282566,-0.666562,-0.007428,0.004279
591.302911,247.184217,-0.669504,-0.007387,0.004238
591.687374,247.084630,-0.672425,-0.007346,0.004198
592.071836,246.983726,-0.675327,-0.007305,0.004157
592.456298,246.881244,-0.678208,-0.007264,0.004118
592.840760,246.776977,-0.681069,-0.007223,0.004078
593.225223,246.671057,-0.683911,-0.007182,0.004039
593.609685,246.563725,-0.686732,-0.007142,0.004001
593.994147,246.455098,-0.689535,-0.007102,0.003962
594.378609,246.345132,-0.692317,-0.007061,0.003925
594.763072,246.233781,-0.695081,-0.007021,0.003887
595.147534,246.121042,-0.697825,-0.006982,0.003850
595.531996,246.006928,-0.700550,-0.006942,0.003814
595.916458,245.891436,-0.703256,-0.006903,0.003778
596.300920,245.774550,-0.705944,-0.006863,0.003742
596.685383,245.656256,-0.708612,-0.006824,0.003707
597.069845,245.536583,-0.711263,-0.006786,0.003672
597.454307,245.415568,-0.713895,-0.006747,0.003638
597.838769,245.293164,-0.716509,-0.006709,0.003604
598.223232,245.169214,-0.719105,-0.006671,0.003570
598.607694,245.043588,-0.721683,-0.006634,0.003537
598.992156,244.916323,-0.724244,-0.006597,0.003505
599.376618,244.787513,-0.726787,-0.006560,0.003472
599.761081,244.657228,-0.729313,-0.006523,0.003441
600.145543,244.525507,-0.731822,-0.006487,0.003409
600.530005,244.392383,-0.734314,-0.006451,0.003378
600.914467,244.257853,-0.736789,-0.006416,0.003348
601.298929,244.121903,-0.739248,-0.006381,0.003318
601.683392,243.984529,-0.741691,-0.006346,0.003288
602.067854,243.845733,-0.744118,-0.006312,0.003259
602.452316,243.705516,-0.746528,-0.006278,0.003230
602.836778,243.563871,-0.748924,-0.006245,0.003202
603.221241,243.420783,-0.751303,-0.006212,0.003174
603.605703,243.276262,-0.753668,-0.006179,0.003147
603.990165,243.130346,-0.756017,-0.006147,0.003120
604.374627,242.983051,-0.758352,-0.006115,0.003093
604.759090,242.834266,-0.760672,-0.006084,0.003067
605.143552,242.683840,-0.762978,-0.006053,0.003042
605.528014,242.531731,-0.765269,-0.006023,0.003016
605.912476,242.378044,-0.767547,-0.005993,0.002992
606.296938,242.222878,-0.769811,-0.005964,0.002967
606.681401,242.066272,-0.772062,-0.005935,0.002943
607.065863,241.908241,-0.774299,-0.005907,0.002920
607.450325,241.748791,-0.776523,-0.005879,0.002897
607.834787,241.587921,-0.778735,-0.005851,0.002874
608.219250,241.425627,-0.780934,-0.005825,0.002852
608.603712,241.261910,-0.783120,-0.005798,0.002830
608.988174,241.096772,-0.785295,-0.005773,0.002808
609.372636,240.930214,-0.787457,-0.005747,0.002787
609.757099,240.762239,-0.789608,-0.005723,0.002766
610.141561,240.592848,-0.791748,-0.005699,0.002746
610.526023,240.422038,-0.793877,-0.005675,0.002726
610.910485,240.249804,-0.795994,-0.005652,0.002707
611.294947,240.076153,-0.798101,-0.005629,0.002688
611.679410,239.901108,-0.800197,-0.005607,0.002669
612.063872,239.724679,-0.802284,-0.005586,0.002651
612.448334,239.546810,-0.804360,-0.005565,0.002633
